,74040126_238
2022-01-20 21:20:05.065926+00:00,-15.7
2022-01-20 21:40:04.729694+00:00,-15.6
2022-01-20 22:00:03.271005+00:00,-15.8
2022-01-20 22:20:06.156872+00:00,-16.1
2022-01-20 22:40:06.872292+00:00,-16.5
2022-01-20 23:00:09.917731+00:00,-16.6
2022-01-20 23:20:05.165406+00:00,-16.7
2022-01-20 23:40:03.478460+00:00,-16.9
2022-01-21 00:00:06.206299+00:00,-17.1
2022-01-21 00:20:03.379526+00:00,-17.3
2022-01-21 00:40:03.303420+00:00,-17.6
2022-01-21 01:00:04.533915+00:00,-17.8
2022-01-21 01:20:04.208526+00:00,-17.9
2022-01-21 01:40:03.724788+00:00,-17.9
2022-01-21 02:00:03.633574+00:00,-17.8
2022-01-21 02:20:02.516224+00:00,-17.6
2022-01-21 02:40:04.091236+00:00,-17.6
2022-01-21 03:00:04.463996+00:00,-17.6
2022-01-21 03:20:03.249761+00:00,-17.6
2022-01-21 03:40:04.873900+00:00,-17.4
2022-01-21 04:00:03.673649+00:00,-17.4
2022-01-21 04:20:03.657555+00:00,-17.4
2022-01-21 04:40:02.913682+00:00,-17.5
2022-01-21 05:00:03.747476+00:00,-17.8
2022-01-21 05:20:04.128663+00:00,-17.7
2022-01-21 05:40:04.544283+00:00,-17.5
2022-01-21 06:00:03.964546+00:00,-17.1
2022-01-21 06:20:04.295301+00:00,-16.3
2022-01-21 06:40:05.345771+00:00,-15.7
2022-01-21 07:00:06.095288+00:00,-15.0
2022-01-21 07:20:05.667675+00:00,-14.3
2022-01-21 07:40:04.346041+00:00,-13.7
2022-01-21 08:20:05.889863+00:00,-13.3
2022-01-21 08:40:07.424363+00:00,-12.9
2022-01-21 09:00:05.564636+00:00,-11.9
2022-01-21 09:20:07.547225+00:00,-11.0
2022-01-21 09:40:05.989490+00:00,-10.6
2022-01-21 10:00:04.895077+00:00,-10.1
2022-01-21 10:20:03.987285+00:00,-9.6
2022-01-21 10:40:02.761134+00:00,-9.4
2022-01-21 11:00:03.567210+00:00,-9.3
2022-01-21 11:20:06.026090+00:00,-9.1
2022-01-21 11:40:03.268158+00:00,-9.1
2022-01-21 12:00:04.202041+00:00,-9.1
2022-01-21 12:20:03.781117+00:00,-9.1
2022-01-21 12:40:05.471481+00:00,-9.5
2022-01-21 13:00:04.804982+00:00,-9.9
2022-01-21 13:20:07.392687+00:00,-10.4
2022-01-21 13:40:05.076005+00:00,-11.1
2022-01-21 14:00:05.509476+00:00,-11.4
2022-01-21 14:20:05.677767+00:00,-11.7
2022-01-21 14:40:05.757714+00:00,-12.0
2022-01-21 15:00:04.093485+00:00,-12.2
2022-01-21 15:20:02.763021+00:00,-12.4
2022-01-21 15:40:04.354428+00:00,-12.5
2022-01-21 16:00:06.107330+00:00,-12.4
2022-01-21 16:20:06.081771+00:00,-12.4
2022-01-21 16:40:07.898964+00:00,-12.4
2022-01-21 17:00:04.675137+00:00,-12.4
2022-01-21 17:20:04.537279+00:00,-12.4
2022-01-21 17:40:03.504526+00:00,-12.4
2022-01-21 18:00:04.703335+00:00,-12.5
2022-01-21 18:20:03.209931+00:00,-12.8
2022-01-21 18:40:02.666192+00:00,-13.1
2022-01-21 19:00:03.234647+00:00,-13.4
2022-01-21 19:20:02.796860+00:00,-13.5
2022-01-21 19:40:02.314756+00:00,-13.5
2022-01-21 20:00:05.603895+00:00,-13.6
2022-01-21 20:20:04.026871+00:00,-13.9
2022-01-21 20:40:03.054294+00:00,-13.9
2022-01-21 21:00:03.844019+00:00,-13.9
