,74040126_232
2022-01-15 14:20:02.752268+00:00,0.018337
2022-01-15 14:40:03.254332+00:00,0.021164
2022-01-15 15:00:03.572130+00:00,0.023499
2022-01-15 15:20:02.591682+00:00,0.026933
2022-01-15 15:40:04.437720+00:00,0.019935
2022-01-15 16:00:03.352782+00:00,0.031645
2022-01-15 16:20:03.169450+00:00,0.028539
2022-01-15 16:40:02.489750+00:00,0.0216
2022-01-15 17:00:03.574901+00:00,0.021218
2022-01-15 17:20:02.909715+00:00,0.024225
2022-01-15 17:40:02.895373+00:00,0.012677
2022-01-15 18:00:04.655945+00:00,0.027796
2022-01-15 18:20:02.995837+00:00,0.021358
2022-01-15 18:40:02.795193+00:00,0.016575
2022-01-15 19:00:04.717984+00:00,0.016102
2022-01-15 19:20:03.897146+00:00,0.018941
2022-01-15 19:40:03.592328+00:00,0.020101
2022-01-15 20:00:02.968865+00:00,0.013786
2022-01-15 20:20:02.732279+00:00,0.018834
2022-01-15 20:40:02.155269+00:00,0.022008
2022-01-15 21:00:02.915423+00:00,0.030627
2022-01-15 21:20:02.339568+00:00,0.036619
2022-01-15 21:40:03.365087+00:00,0.036345
2022-01-15 22:00:02.656367+00:00,0.032946
2022-01-15 22:20:02.981111+00:00,0.015561
2022-01-15 22:40:02.818258+00:00,0.010987
2022-01-15 23:00:05.117399+00:00,0.006672
2022-01-15 23:20:03.000456+00:00,0.002786
2022-01-15 23:40:02.818576+00:00,0.000451
2022-01-16 00:00:03.242829+00:00,9.6e-05
2022-01-16 00:20:05.850704+00:00,0.013363
2022-01-16 00:40:04.568737+00:00,0.015332
2022-01-16 01:00:37.794547+00:00,0.006986
2022-01-16 01:20:05.436443+00:00,0.023826
2022-01-16 01:40:03.434599+00:00,0.003762
2022-01-16 02:00:03.353943+00:00,0.000418
2022-01-16 02:20:03.612500+00:00,0.004025
2022-01-16 02:40:03.575805+00:00,0.010349
2022-01-16 03:00:03.415230+00:00,0.015093
2022-01-16 03:20:02.890103+00:00,0.015243
2022-01-16 03:40:04.002817+00:00,0.012651
2022-01-16 04:00:03.370622+00:00,0.014396
2022-01-16 04:20:02.529132+00:00,0.01275
2022-01-16 04:40:03.945618+00:00,0.013933
2022-01-16 05:00:03.355583+00:00,0.018859
2022-01-16 05:20:03.090376+00:00,0.021238
2022-01-16 05:40:02.371956+00:00,0.028285
2022-01-16 06:00:02.492187+00:00,0.03571
2022-01-16 06:20:03.024987+00:00,0.027096
2022-01-16 06:40:03.513480+00:00,0.029593
2022-01-16 07:00:03.383099+00:00,0.031322
2022-01-16 07:20:02.517397+00:00,0.032209
2022-01-16 07:40:02.280586+00:00,0.027113
2022-01-16 08:00:02.936061+00:00,0.032765
2022-01-16 08:20:03.283956+00:00,0.030436
2022-01-16 08:40:03.282284+00:00,0.037562
2022-01-16 09:00:03.657516+00:00,0.035797
2022-01-16 09:20:03.123344+00:00,0.039293
2022-01-16 09:40:02.900145+00:00,0.019443
2022-01-16 10:00:04.177240+00:00,0.015436
2022-01-16 10:20:03.248220+00:00,0.024557
2022-01-16 10:40:03.388692+00:00,0.026598
2022-01-16 11:00:03.087986+00:00,0.032941
2022-01-16 11:20:04.044840+00:00,0.039868
2022-01-16 11:40:03.064156+00:00,0.031742
2022-01-16 12:00:03.648253+00:00,0.032346
2022-01-16 12:20:02.926524+00:00,0.03116
2022-01-16 12:40:02.592117+00:00,0.01047
2022-01-16 13:00:03.628617+00:00,0.003536
2022-01-16 13:20:02.763907+00:00,0.00669
2022-01-16 13:40:02.750758+00:00,0.021497
2022-01-16 14:00:02.224130+00:00,0.026356
2022-01-16 14:20:03.209236+00:00,0.015128
2022-01-16 14:40:02.978465+00:00,0.00154
2022-01-16 15:00:02.136297+00:00,0.015527
2022-01-16 15:20:03.041372+00:00,0.015333
2022-01-16 15:40:02.824046+00:00,0.013191
2022-01-16 16:00:03.284069+00:00,0.008874
2022-01-16 16:20:02.834119+00:00,0.00363
2022-01-16 16:40:02.491900+00:00,0.004941
2022-01-16 17:00:03.753873+00:00,0.006146
2022-01-16 17:20:03.809913+00:00,0.002957
2022-01-16 17:40:03.663666+00:00,0.002642
2022-01-16 18:00:02.863198+00:00,0.004968
2022-01-16 18:20:02.726307+00:00,0.010262
2022-01-16 18:40:03.190327+00:00,0.011866
2022-01-16 19:00:03.389881+00:00,0.001677
2022-01-16 19:20:03.305538+00:00,0.002652
2022-01-16 19:40:02.333278+00:00,0.000735
2022-01-16 20:00:03.450199+00:00,0.000902
2022-01-16 20:20:02.836973+00:00,4.7e-05
2022-01-16 20:40:02.407870+00:00,0.000495
2022-01-16 21:00:03.275693+00:00,0.000419
2022-01-16 21:20:02.501403+00:00,0.00252
2022-01-16 21:40:03.329829+00:00,0.002934
2022-01-16 22:00:03.142061+00:00,0.003414
2022-01-16 22:20:07.210068+00:00,0.004188
2022-01-16 22:40:02.745958+00:00,0.001436
2022-01-16 23:00:03.586349+00:00,0.00079
2022-01-16 23:20:03.266277+00:00,0.000399
2022-01-16 23:40:03.155028+00:00,0.000175
2022-01-17 00:00:04.355696+00:00,0.0
2022-01-17 00:20:03.745743+00:00,0.00032
2022-01-17 00:40:03.305443+00:00,0.000376
2022-01-17 01:00:03.307005+00:00,0.001828
2022-01-17 01:20:02.640323+00:00,0.00611
2022-01-17 01:40:02.645745+00:00,0.008342
2022-01-17 02:00:03.416163+00:00,0.003715
2022-01-17 02:20:03.171717+00:00,0.012744
2022-01-17 02:40:02.905819+00:00,0.025825
2022-01-17 03:00:02.852711+00:00,0.032077
2022-01-17 03:20:03.939114+00:00,0.030379
2022-01-17 03:40:03.010768+00:00,0.027445
2022-01-17 04:00:05.956456+00:00,0.036177
2022-01-17 04:20:03.448249+00:00,0.038978
2022-01-17 04:40:03.228849+00:00,0.031093
2022-01-17 05:00:03.925406+00:00,0.032135
2022-01-17 05:20:02.549703+00:00,0.027936
2022-01-17 05:40:02.821369+00:00,0.027176
2022-01-17 06:00:03.234455+00:00,0.034436
2022-01-17 06:20:08.236668+00:00,0.042942
2022-01-17 06:40:02.983233+00:00,0.041126
2022-01-17 07:00:04.409268+00:00,0.037765
2022-01-17 07:20:03.039907+00:00,0.032619
2022-01-17 07:40:05.664323+00:00,0.027167
2022-01-17 08:00:04.185244+00:00,0.031024
2022-01-17 08:20:02.133244+00:00,0.026736
2022-01-17 08:40:02.944160+00:00,0.033288
2022-01-17 09:00:03.194931+00:00,0.037192
2022-01-17 09:20:05.120872+00:00,0.036925
2022-01-17 09:40:03.362898+00:00,0.02352
2022-01-17 10:00:02.932648+00:00,0.024597
2022-01-17 10:20:03.643346+00:00,0.024765
2022-01-17 10:40:03.233306+00:00,0.021628
2022-01-17 11:00:03.095924+00:00,0.026668
2022-01-17 11:20:04.241700+00:00,0.033158
2022-01-17 11:40:02.406235+00:00,0.034755
2022-01-17 12:00:05.407737+00:00,0.043254
2022-01-17 12:20:02.733474+00:00,0.050557
2022-01-17 12:40:02.911136+00:00,0.047702
2022-01-17 13:00:05.313319+00:00,0.042245
2022-01-17 13:20:03.370953+00:00,0.036421
2022-01-17 13:40:04.616824+00:00,0.027799
2022-01-17 14:00:03.015467+00:00,0.024136
2022-01-17 14:20:04.165422+00:00,0.021371
2022-01-17 14:40:03.310851+00:00,0.021004
2022-01-17 15:00:04.279904+00:00,0.023779
2022-01-17 15:20:04.124725+00:00,0.031165
2022-01-17 15:40:03.066714+00:00,0.03649
2022-01-17 16:00:03.160126+00:00,0.032044
2022-01-17 16:20:03.242303+00:00,0.019349
2022-01-17 16:40:03.730258+00:00,0.009406
2022-01-17 17:00:03.592080+00:00,0.002409
2022-01-17 17:20:02.888822+00:00,0.001248
2022-01-17 17:40:03.247563+00:00,0.003538
2022-01-17 18:00:02.821702+00:00,0.001722
2022-01-17 18:20:03.216627+00:00,0.003596
2022-01-17 18:40:03.383926+00:00,0.001408
2022-01-17 19:00:02.885538+00:00,0.00273
2022-01-17 19:20:05.651725+00:00,0.000499
2022-01-17 19:40:03.629031+00:00,0.000103
2022-01-17 20:00:02.395033+00:00,0.000262
2022-01-17 20:20:03.552341+00:00,0.000411
2022-01-17 20:40:02.065182+00:00,0.000372
2022-01-17 21:00:02.694801+00:00,0.000173
2022-01-17 21:20:03.501047+00:00,0.000981
2022-01-17 21:40:03.679727+00:00,0.000164
2022-01-17 22:00:02.988243+00:00,0.000696
2022-01-17 22:20:05.502366+00:00,0.000422
2022-01-17 22:40:03.243567+00:00,0.000376
2022-01-17 23:00:03.698114+00:00,0.000357
2022-01-17 23:20:02.366988+00:00,0.000412
2022-01-17 23:40:02.935723+00:00,0.00257
2022-01-18 00:00:03.736063+00:00,0.00091
2022-01-18 00:20:02.820395+00:00,0.000749
2022-01-18 00:40:03.904278+00:00,0.000208
2022-01-18 01:00:03.940211+00:00,0.000394
2022-01-18 01:20:03.268343+00:00,0.002969
2022-01-18 01:40:03.075379+00:00,0.002599
2022-01-18 02:00:02.987073+00:00,0.005183
2022-01-18 02:20:02.964516+00:00,0.007791
2022-01-18 02:40:03.385841+00:00,0.014268
2022-01-18 03:00:02.641010+00:00,0.022503
2022-01-18 03:20:03.141185+00:00,0.026794
2022-01-18 03:40:02.711971+00:00,0.034755
2022-01-18 04:00:03.205780+00:00,0.03248
2022-01-18 04:20:03.219637+00:00,0.031804
2022-01-18 04:40:03.672469+00:00,0.037048
2022-01-18 05:00:03.872493+00:00,0.034989
2022-01-18 05:20:04.232793+00:00,0.045006
2022-01-18 05:40:02.799459+00:00,0.039752
2022-01-18 06:00:04.148307+00:00,0.03828
2022-01-18 06:20:03.992323+00:00,0.041821
2022-01-18 06:40:04.519338+00:00,0.037251
2022-01-18 07:00:03.340872+00:00,0.030145
2022-01-18 07:20:03.558320+00:00,0.024528
2022-01-18 07:40:03.324427+00:00,0.017193
2022-01-18 08:00:03.055746+00:00,0.034898
2022-01-18 08:20:03.515058+00:00,0.027804
2022-01-18 08:40:04.420047+00:00,0.027568
2022-01-18 09:00:04.748778+00:00,0.032942
2022-01-18 09:20:02.931165+00:00,0.03589
2022-01-18 09:40:03.621446+00:00,0.037756
2022-01-18 10:00:05.202832+00:00,0.029777
2022-01-18 10:20:06.443278+00:00,0.025803
2022-01-18 10:40:03.250900+00:00,0.031328
2022-01-18 11:00:02.842450+00:00,0.017358
2022-01-18 11:20:03.804180+00:00,0.016404
2022-01-18 11:40:03.418024+00:00,0.020128
2022-01-18 12:00:05.670172+00:00,0.031872
2022-01-18 12:20:03.750998+00:00,0.045411
2022-01-18 12:40:04.902851+00:00,0.035687
2022-01-18 13:00:03.184206+00:00,0.037708
2022-01-18 13:20:02.641031+00:00,0.0333
2022-01-18 13:40:03.289124+00:00,0.035384
2022-01-18 14:00:03.084723+00:00,0.038269
2022-01-18 14:20:02.813011+00:00,0.0355
2022-01-18 14:40:04.471580+00:00,0.032361
2022-01-18 15:00:03.617206+00:00,0.035419
2022-01-18 15:20:03.508723+00:00,0.034657
2022-01-18 15:40:02.914056+00:00,0.041123
2022-01-18 16:00:04.487362+00:00,0.028915
2022-01-18 16:20:03.210722+00:00,0.028541
2022-01-18 16:40:04.631373+00:00,0.02543
2022-01-18 17:00:04.184687+00:00,0.021853
2022-01-18 17:20:02.427028+00:00,0.019938
2022-01-18 17:40:03.469980+00:00,0.019207
2022-01-18 18:00:02.983649+00:00,0.015532
2022-01-18 18:20:02.839736+00:00,0.017353
2022-01-18 18:40:03.254472+00:00,0.011504
2022-01-18 19:00:02.455580+00:00,0.011315
2022-01-18 19:20:03.097864+00:00,0.011451
2022-01-18 19:40:04.426392+00:00,0.010039
2022-01-18 20:00:02.767657+00:00,0.012491
2022-01-18 20:20:01.948275+00:00,0.007034
2022-01-18 20:40:05.233292+00:00,0.003293
2022-01-18 21:00:03.344140+00:00,0.003357
2022-01-18 21:20:01.963274+00:00,0.00323
2022-01-18 21:40:02.045932+00:00,0.00418
2022-01-18 22:00:02.656118+00:00,0.004125
2022-01-18 22:20:03.503810+00:00,0.003699
2022-01-18 22:40:03.842995+00:00,0.004102
2022-01-18 23:00:04.446456+00:00,0.002739
2022-01-18 23:20:05.276197+00:00,0.002729
2022-01-18 23:40:03.519490+00:00,0.014425
2022-01-19 00:00:03.573367+00:00,0.01573
2022-01-19 00:20:02.885569+00:00,0.024246
2022-01-19 00:40:02.851655+00:00,0.007036
2022-01-19 01:00:03.932697+00:00,0.0099
2022-01-19 01:20:02.797104+00:00,0.016903
2022-01-19 01:40:03.663484+00:00,0.013207
2022-01-19 02:00:03.966733+00:00,0.014097
2022-01-19 02:20:04.162732+00:00,0.023732
2022-01-19 02:40:03.186946+00:00,0.023359
2022-01-19 03:00:02.706134+00:00,0.038429
2022-01-19 03:20:05.060426+00:00,0.040123
2022-01-19 03:40:04.311314+00:00,0.036014
2022-01-19 04:00:05.867458+00:00,0.040176
2022-01-19 04:20:03.727844+00:00,0.043719
2022-01-19 04:40:02.629364+00:00,0.04653
2022-01-19 05:00:03.505251+00:00,0.042982
2022-01-19 05:20:05.061709+00:00,0.037989
2022-01-19 05:40:03.651493+00:00,0.044027
2022-01-19 06:00:04.139543+00:00,0.043673
2022-01-19 06:20:03.424848+00:00,0.038001
2022-01-19 06:40:05.295066+00:00,0.036943
2022-01-19 07:00:03.636564+00:00,0.034092
2022-01-19 07:20:03.484615+00:00,0.031076
2022-01-19 07:40:03.477942+00:00,0.031667
2022-01-19 08:00:04.471598+00:00,0.03632
2022-01-19 08:20:04.310824+00:00,0.041148
2022-01-19 08:40:11.162780+00:00,0.043779
2022-01-19 09:00:03.138665+00:00,0.040139
2022-01-19 09:20:03.727278+00:00,0.032544
2022-01-19 09:40:03.664127+00:00,0.035795
2022-01-19 10:00:03.520111+00:00,0.038224
2022-01-19 10:20:06.373327+00:00,0.043014
2022-01-19 10:40:06.315938+00:00,0.039096
2022-01-19 11:00:03.289808+00:00,0.042931
2022-01-19 11:20:04.747690+00:00,0.043963
2022-01-19 11:40:02.498078+00:00,0.040763
2022-01-19 12:00:03.380660+00:00,0.047542
2022-01-19 12:20:03.494136+00:00,0.047115
2022-01-19 12:40:03.339090+00:00,0.055658
2022-01-19 13:00:03.641894+00:00,0.057902
2022-01-19 13:20:04.248178+00:00,0.063266
2022-01-19 13:40:04.778244+00:00,0.068743
2022-01-19 14:00:05.591369+00:00,0.072902
2022-01-19 14:20:05.647387+00:00,0.071064
2022-01-19 14:40:06.325688+00:00,0.064992
2022-01-19 15:00:04.193992+00:00,0.062008
2022-01-19 15:20:03.948410+00:00,0.060686
2022-01-19 15:40:03.339439+00:00,0.061252
2022-01-19 16:00:05.119521+00:00,0.061414
2022-01-19 16:20:05.670507+00:00,0.061504
2022-01-19 16:40:04.936248+00:00,0.056043
2022-01-19 17:00:04.420109+00:00,0.055145
2022-01-19 17:20:03.764444+00:00,0.06269
2022-01-19 17:40:03.284492+00:00,0.059779
2022-01-19 18:00:04.321485+00:00,0.059737
2022-01-19 18:20:03.519019+00:00,0.066602
2022-01-19 18:40:04.162794+00:00,0.064904
2022-01-19 19:00:04.939425+00:00,0.065563
2022-01-19 19:20:04.308489+00:00,0.066599
2022-01-19 19:40:03.375795+00:00,0.051483
2022-01-19 20:00:03.114397+00:00,0.044468
2022-01-19 20:20:03.147836+00:00,0.030202
2022-01-19 20:40:02.945964+00:00,0.021435
2022-01-19 21:00:03.599301+00:00,0.026808
2022-01-19 21:20:03.086555+00:00,0.02596
2022-01-19 21:40:03.862348+00:00,0.038818
2022-01-19 22:00:02.905686+00:00,0.042604
2022-01-19 22:20:07.023094+00:00,0.049191
2022-01-19 22:40:05.067620+00:00,0.040882
2022-01-19 23:00:07.373780+00:00,0.036215
2022-01-19 23:20:04.594384+00:00,0.034879
2022-01-19 23:40:04.173733+00:00,0.050003
2022-01-20 00:00:04.290526+00:00,0.048237
2022-01-20 00:20:04.131746+00:00,0.058942
2022-01-20 00:40:03.101245+00:00,0.063581
2022-01-20 01:00:03.355650+00:00,0.062198
2022-01-20 01:20:03.490317+00:00,0.055358
2022-01-20 01:40:03.374323+00:00,0.06918
2022-01-20 02:00:03.112681+00:00,0.072585
2022-01-20 02:20:03.636051+00:00,0.069227
2022-01-20 02:40:02.303546+00:00,0.060345
2022-01-20 03:00:04.519355+00:00,0.067242
2022-01-20 03:20:02.474751+00:00,0.071175
2022-01-20 03:40:02.920330+00:00,0.071442
2022-01-20 04:00:03.145373+00:00,0.073085
2022-01-20 04:20:03.742037+00:00,0.069269
2022-01-20 04:40:02.365654+00:00,0.060919
2022-01-20 05:00:02.877838+00:00,0.073648
2022-01-20 05:20:02.408394+00:00,0.068245
2022-01-20 05:40:05.148549+00:00,0.06901
2022-01-20 06:00:03.464443+00:00,0.063647
2022-01-20 06:20:05.397103+00:00,0.061188
2022-01-20 06:40:02.898347+00:00,0.073434
2022-01-20 07:00:03.474401+00:00,0.068532
2022-01-20 07:20:03.133599+00:00,0.058929
2022-01-20 07:40:03.323661+00:00,0.057429
2022-01-20 08:00:03.744039+00:00,0.069136
2022-01-20 08:20:04.047630+00:00,0.057488
2022-01-20 08:40:03.674951+00:00,0.054018
2022-01-20 09:00:03.953404+00:00,0.065118
2022-01-20 09:20:05.400249+00:00,0.062702
2022-01-20 09:40:02.963455+00:00,0.057951
2022-01-20 10:00:07.817942+00:00,0.049821
2022-01-20 10:20:06.547464+00:00,0.049355
2022-01-20 10:40:05.219567+00:00,0.045295
2022-01-20 11:00:03.532121+00:00,0.049311
2022-01-20 11:20:04.022325+00:00,0.049363
2022-01-20 11:40:04.040214+00:00,0.05033
2022-01-20 12:00:03.850000+00:00,0.048583
2022-01-20 12:20:03.274102+00:00,0.051452
2022-01-20 12:40:03.996310+00:00,0.053492
2022-01-20 13:00:03.387018+00:00,0.050351
2022-01-20 13:20:04.752008+00:00,0.056606
2022-01-20 13:40:04.706370+00:00,0.05585
2022-01-20 14:00:04.138970+00:00,0.051456
2022-01-20 14:20:05.187710+00:00,0.054586
2022-01-20 14:40:04.125099+00:00,0.055951
2022-01-20 15:00:04.381498+00:00,0.049396
2022-01-20 15:20:04.681674+00:00,0.051327
2022-01-20 15:40:05.284640+00:00,0.049548
2022-01-20 16:00:06.479044+00:00,0.053479
2022-01-20 16:20:04.372695+00:00,0.05274
2022-01-20 16:40:04.569681+00:00,0.054455
2022-01-20 17:00:03.957675+00:00,0.054579
2022-01-20 17:20:03.833616+00:00,0.053187
2022-01-20 17:40:05.247447+00:00,0.049617
2022-01-20 18:00:05.573803+00:00,0.052789
2022-01-20 18:20:04.392181+00:00,0.05502
2022-01-20 18:40:05.359333+00:00,0.042848
2022-01-20 19:00:10.638291+00:00,0.033737
2022-01-20 19:20:07.771364+00:00,0.037053
2022-01-20 19:40:05.517996+00:00,0.049428
2022-01-20 20:00:05.277923+00:00,0.05175
2022-01-20 20:20:04.436391+00:00,0.04497
2022-01-20 20:40:03.347014+00:00,0.047494
2022-01-20 21:00:03.576081+00:00,0.052711
2022-01-20 21:20:05.114894+00:00,0.054729
2022-01-20 21:40:04.754540+00:00,0.04843
2022-01-20 22:00:03.289282+00:00,0.054413
2022-01-20 22:20:06.300745+00:00,0.04678
2022-01-20 22:40:07.070385+00:00,0.046503
2022-01-20 23:00:10.130233+00:00,0.04634
2022-01-20 23:20:05.299525+00:00,0.039781
2022-01-20 23:40:03.498022+00:00,0.044846
2022-01-21 00:00:06.300047+00:00,0.039913
2022-01-21 00:20:03.445094+00:00,0.042651
2022-01-21 00:40:03.384961+00:00,0.043764
2022-01-21 01:00:04.654973+00:00,0.050123
2022-01-21 01:20:04.256210+00:00,0.052397
2022-01-21 01:40:03.778892+00:00,0.063608
2022-01-21 02:00:03.685498+00:00,0.060105
2022-01-21 02:20:02.723061+00:00,0.071205
2022-01-21 02:40:04.150562+00:00,0.062473
2022-01-21 03:00:04.609972+00:00,0.047671
2022-01-21 03:20:03.270504+00:00,0.046209
2022-01-21 03:40:04.893084+00:00,0.050975
2022-01-21 04:00:03.690803+00:00,0.069879
2022-01-21 04:20:03.696981+00:00,0.064102
2022-01-21 04:40:02.935452+00:00,0.063426
2022-01-21 05:00:03.783395+00:00,0.071267
2022-01-21 05:20:04.151861+00:00,0.073302
2022-01-21 05:40:04.565441+00:00,0.067274
2022-01-21 06:00:03.981306+00:00,0.06004
2022-01-21 06:20:04.322059+00:00,0.06142
2022-01-21 06:40:05.380027+00:00,0.053278
2022-01-21 07:00:06.148375+00:00,0.066983
2022-01-21 07:20:05.757548+00:00,0.088442
2022-01-21 07:40:04.389899+00:00,0.118389
2022-01-21 08:20:05.918610+00:00,0.076873
2022-01-21 08:40:07.697569+00:00,0.061138
2022-01-21 09:00:05.584947+00:00,0.063048
2022-01-21 09:20:07.567469+00:00,0.058495
2022-01-21 09:40:06.010177+00:00,0.075448
2022-01-21 10:00:04.912965+00:00,0.072389
2022-01-21 10:20:04.017664+00:00,0.066459
2022-01-21 10:40:02.797577+00:00,0.059744
2022-01-21 11:00:03.584833+00:00,0.053452
2022-01-21 11:20:06.045336+00:00,0.055867
2022-01-21 11:40:03.284627+00:00,0.054248
2022-01-21 12:00:04.226387+00:00,0.056539
2022-01-21 12:20:03.844447+00:00,0.079683
2022-01-21 12:40:05.530048+00:00,0.072636
2022-01-21 13:00:04.831333+00:00,0.059524
2022-01-21 13:20:07.417035+00:00,0.061125
2022-01-21 13:40:05.091715+00:00,0.068868
2022-01-21 14:00:05.525232+00:00,0.087236
2022-01-21 14:20:05.696268+00:00,0.090169
2022-01-21 14:40:05.789142+00:00,0.077363
2022-01-21 15:00:04.113613+00:00,0.073998
2022-01-21 15:20:02.829735+00:00,0.077785
2022-01-21 15:40:04.378347+00:00,0.078149
2022-01-21 16:00:06.150014+00:00,0.080969
2022-01-21 16:20:06.112835+00:00,0.080597
2022-01-21 16:40:07.926169+00:00,0.073973
2022-01-21 17:00:04.700583+00:00,0.068162
2022-01-21 17:20:04.556688+00:00,0.066924
2022-01-21 17:40:03.537646+00:00,0.06515
2022-01-21 18:00:04.728990+00:00,0.063425
2022-01-21 18:20:03.223821+00:00,0.063324
2022-01-21 18:40:02.708350+00:00,0.065396
2022-01-21 19:00:03.257909+00:00,0.05943
2022-01-21 19:20:02.822336+00:00,0.056785
2022-01-21 19:40:02.351401+00:00,0.058688
2022-01-21 20:00:05.658976+00:00,0.060127
2022-01-21 20:20:04.137868+00:00,0.057874
2022-01-21 20:40:03.069191+00:00,0.061306
2022-01-21 21:00:03.864356+00:00,0.062719
2022-01-21 21:20:03.234280+00:00,0.066248
2022-01-21 21:40:03.323321+00:00,0.064935
2022-01-21 22:00:05.381060+00:00,0.066535
2022-01-21 22:20:06.423814+00:00,0.06473
2022-01-21 22:40:03.962224+00:00,0.063763
2022-01-21 23:00:11.235812+00:00,0.070441
2022-01-21 23:20:04.829033+00:00,0.064189
2022-01-21 23:40:04.774436+00:00,0.059604
2022-01-22 00:00:06.951719+00:00,0.059199
2022-01-22 00:20:02.292082+00:00,0.057562
