,74040126_239
2022-04-24 14:25:18.302977+00:00,20.0
2022-04-24 14:30:19.480201+00:00,20.0
2022-04-24 14:35:19.621486+00:00,20.0
2022-04-24 14:40:19.093472+00:00,20.0
2022-04-24 14:45:18.459564+00:00,20.0
2022-04-24 14:50:19.229111+00:00,22.0
2022-04-24 14:55:14.665006+00:00,22.0
2022-04-24 15:00:19.952001+00:00,22.0
2022-04-24 15:05:19.578677+00:00,22.0
2022-04-24 15:10:19.684112+00:00,23.0
2022-04-24 15:15:18.985006+00:00,23.0
2022-04-24 15:20:18.035035+00:00,23.0
2022-04-24 15:25:18.505149+00:00,23.0
2022-04-24 15:30:19.012172+00:00,24.0
2022-04-24 15:35:18.077127+00:00,24.0
2022-04-24 15:40:19.272430+00:00,24.0
2022-04-24 15:45:19.245180+00:00,24.0
2022-04-24 15:50:14.262242+00:00,25.0
2022-04-24 15:55:15.740695+00:00,25.0
2022-04-24 16:00:20.579419+00:00,25.0
2022-04-24 16:05:18.329129+00:00,25.0
2022-04-24 16:10:19.934181+00:00,26.0
2022-04-24 16:15:18.829354+00:00,26.0
2022-04-24 16:20:17.081071+00:00,26.0
2022-04-24 16:25:19.022289+00:00,27.0
2022-04-24 16:30:19.187057+00:00,27.0
2022-04-24 16:35:18.888087+00:00,27.0
2022-04-24 16:40:19.252971+00:00,27.0
2022-04-24 16:45:20.401562+00:00,28.0
2022-04-24 16:50:18.211501+00:00,28.0
2022-04-24 16:55:18.499990+00:00,28.0
2022-04-24 17:00:18.885575+00:00,28.0
2022-04-24 17:05:20.664300+00:00,29.0
2022-04-24 17:10:19.102645+00:00,29.0
2022-04-24 17:15:18.993940+00:00,29.0
2022-04-24 17:20:19.742400+00:00,29.0
2022-04-24 17:25:18.867746+00:00,29.0
2022-04-24 17:30:15.347995+00:00,31.0
2022-04-24 17:35:15.499162+00:00,31.0
2022-04-24 17:40:17.957330+00:00,31.0
2022-04-24 17:45:18.252770+00:00,31.0
2022-04-24 17:50:19.965043+00:00,30.0
2022-04-24 17:55:19.309223+00:00,30.0
2022-04-24 18:00:17.701803+00:00,30.0
2022-04-24 18:05:18.592621+00:00,29.0
2022-04-24 18:10:18.700150+00:00,29.0
2022-04-24 18:15:20.071228+00:00,29.0
2022-04-24 18:20:20.156267+00:00,29.0
2022-04-24 18:25:18.715544+00:00,29.0
2022-04-24 18:30:19.573204+00:00,29.0
2022-04-24 18:35:14.444280+00:00,29.0
2022-04-24 18:40:18.656974+00:00,29.0
2022-04-24 18:45:19.525265+00:00,28.0
2022-04-24 18:50:19.137773+00:00,28.0
2022-04-24 18:55:19.110795+00:00,28.0
2022-04-24 19:00:19.516105+00:00,28.0
2022-04-24 19:05:19.372857+00:00,28.0
2022-04-24 19:10:19.169266+00:00,28.0
2022-04-24 19:15:20.257663+00:00,28.0
2022-04-24 19:20:18.962795+00:00,28.0
2022-04-24 19:25:18.230151+00:00,28.0
2022-04-24 19:30:16.411966+00:00,28.0
2022-04-24 19:35:19.241885+00:00,28.0
2022-04-24 19:40:19.027548+00:00,28.0
2022-04-24 19:45:18.995614+00:00,28.0
2022-04-24 19:50:18.907787+00:00,28.0
2022-04-24 19:55:18.906218+00:00,28.0
2022-04-24 20:00:20.071413+00:00,28.0
2022-04-24 20:05:19.422250+00:00,28.0
2022-04-24 20:10:15.968383+00:00,29.0
2022-04-24 20:15:19.318137+00:00,29.0
2022-04-24 20:20:19.395397+00:00,29.0
2022-04-24 20:25:20.465483+00:00,29.0
2022-04-24 20:30:19.649717+00:00,29.0
2022-04-24 20:35:17.764704+00:00,29.0
2022-04-24 20:40:16.675302+00:00,29.0
2022-04-24 20:45:19.945220+00:00,29.0
2022-04-24 20:50:17.113696+00:00,29.0
2022-04-24 20:55:17.056172+00:00,29.0
2022-04-24 21:00:16.306667+00:00,29.0
2022-04-24 21:05:20.156733+00:00,29.0
2022-04-24 21:10:19.739049+00:00,29.0
2022-04-24 21:15:16.675033+00:00,29.0
2022-04-24 21:20:19.016406+00:00,29.0
2022-04-24 21:25:19.305699+00:00,28.0
2022-04-24 21:30:20.160390+00:00,28.0
2022-04-24 21:35:20.065945+00:00,28.0
2022-04-24 21:40:15.413313+00:00,28.0
2022-04-24 21:45:19.357589+00:00,28.0
2022-04-24 21:50:20.541045+00:00,28.0
2022-04-24 21:55:18.459808+00:00,28.0
2022-04-24 22:00:21.944292+00:00,28.0
2022-04-24 22:05:21.785962+00:00,28.0
2022-04-24 22:10:24.062766+00:00,28.0
2022-04-24 22:15:21.532063+00:00,28.0
2022-04-24 22:20:23.645463+00:00,28.0
2022-04-24 22:25:21.956685+00:00,29.0
2022-04-24 22:30:19.126460+00:00,29.0
2022-04-24 22:35:20.939009+00:00,29.0
2022-04-24 22:40:19.043817+00:00,29.0
2022-04-24 22:45:17.351866+00:00,29.0
2022-04-24 22:50:21.633721+00:00,29.0
2022-04-24 22:55:20.320925+00:00,29.0
2022-04-24 23:00:21.939551+00:00,29.0
2022-04-24 23:05:20.435995+00:00,30.0
2022-04-24 23:10:21.592570+00:00,30.0
2022-04-24 23:15:18.887039+00:00,30.0
2022-04-24 23:20:19.920605+00:00,30.0
2022-04-24 23:25:20.837937+00:00,31.0
2022-04-24 23:30:19.369104+00:00,31.0
2022-04-24 23:35:19.884125+00:00,31.0
2022-04-24 23:40:20.798739+00:00,31.0
2022-04-24 23:45:20.972841+00:00,31.0
2022-04-24 23:50:19.027099+00:00,32.0
2022-04-24 23:55:14.517458+00:00,32.0
2022-04-25 00:00:16.505417+00:00,32.0
2022-04-25 00:05:19.231840+00:00,32.0
2022-04-25 00:10:16.802893+00:00,32.0
2022-04-25 00:15:19.701035+00:00,32.0
2022-04-25 00:20:19.200724+00:00,32.0
2022-04-25 00:25:16.842329+00:00,32.0
2022-04-25 00:30:21.715604+00:00,32.0
2022-04-25 00:35:19.839800+00:00,32.0
2022-04-25 00:40:19.722034+00:00,32.0
2022-04-25 00:45:19.329610+00:00,32.0
2022-04-25 00:50:19.619444+00:00,33.0
2022-04-25 00:55:19.548235+00:00,33.0
2022-04-25 01:00:20.587518+00:00,33.0
2022-04-25 01:05:19.068097+00:00,33.0
2022-04-25 01:10:18.001504+00:00,33.0
2022-04-25 01:15:19.776892+00:00,33.0
2022-04-25 01:20:14.984985+00:00,33.0
2022-04-25 01:25:19.097568+00:00,33.0
2022-04-25 01:30:18.795056+00:00,33.0
2022-04-25 01:35:19.345304+00:00,33.0
2022-04-25 01:40:18.334756+00:00,33.0
2022-04-25 01:45:19.147465+00:00,33.0
2022-04-25 01:50:19.648220+00:00,33.0
2022-04-25 01:55:14.883946+00:00,33.0
2022-04-25 02:00:20.058167+00:00,33.0
2022-04-25 02:05:20.832360+00:00,33.0
2022-04-25 02:10:19.840808+00:00,32.0
2022-04-25 02:15:18.706891+00:00,32.0
2022-04-25 02:20:20.331046+00:00,32.0
2022-04-25 02:25:18.985132+00:00,32.0
2022-04-25 02:30:19.467985+00:00,32.0
2022-04-25 02:35:18.848520+00:00,32.0
2022-04-25 02:40:16.610530+00:00,32.0
2022-04-25 02:45:19.627998+00:00,32.0
2022-04-25 02:50:16.723339+00:00,32.0
2022-04-25 02:55:20.288789+00:00,32.0
2022-04-25 03:00:22.703339+00:00,32.0
2022-04-25 03:05:19.491659+00:00,32.0
2022-04-25 03:10:20.914512+00:00,32.0
2022-04-25 03:15:19.391220+00:00,32.0
2022-04-25 03:20:17.490245+00:00,32.0
2022-04-25 03:25:20.458025+00:00,32.0
2022-04-25 03:30:17.560355+00:00,32.0
2022-04-25 03:35:19.583732+00:00,32.0
2022-04-25 03:40:19.376856+00:00,32.0
2022-04-25 03:45:19.215446+00:00,32.0
2022-04-25 03:50:19.187672+00:00,32.0
2022-04-25 03:55:20.605779+00:00,32.0
2022-04-25 04:00:20.392253+00:00,32.0
2022-04-25 04:05:17.426737+00:00,32.0
2022-04-25 04:10:20.000181+00:00,32.0
2022-04-25 04:15:19.933783+00:00,32.0
2022-04-25 04:20:20.586401+00:00,32.0
2022-04-25 04:25:20.668810+00:00,32.0
2022-04-25 04:30:21.079473+00:00,32.0
2022-04-25 04:35:15.567306+00:00,32.0
2022-04-25 04:40:19.443962+00:00,32.0
2022-04-25 04:45:20.701997+00:00,32.0
2022-04-25 04:50:21.630201+00:00,31.0
2022-04-25 04:55:20.066578+00:00,31.0
2022-04-25 05:00:23.387876+00:00,31.0
2022-04-25 05:05:20.592123+00:00,31.0
2022-04-25 05:10:21.489452+00:00,30.0
2022-04-25 05:15:20.085868+00:00,30.0
2022-04-25 05:20:17.788387+00:00,30.0
2022-04-25 05:25:19.784541+00:00,30.0
2022-04-25 05:30:20.584340+00:00,29.0
2022-04-25 05:35:17.471672+00:00,29.0
2022-04-25 05:40:19.821062+00:00,29.0
2022-04-25 05:45:20.700640+00:00,29.0
2022-04-25 05:50:21.153760+00:00,29.0
2022-04-25 05:55:19.595895+00:00,29.0
2022-04-25 06:00:19.124230+00:00,29.0
2022-04-25 06:05:20.792109+00:00,30.0
2022-04-25 06:10:20.441633+00:00,30.0
2022-04-25 06:15:17.467411+00:00,30.0
2022-04-25 06:20:18.965259+00:00,30.0
2022-04-25 06:25:19.550014+00:00,30.0
2022-04-25 06:30:19.446919+00:00,32.0
2022-04-25 06:35:19.270928+00:00,32.0
2022-04-25 06:40:21.065359+00:00,32.0
2022-04-25 06:45:20.212153+00:00,32.0
2022-04-25 06:50:20.228985+00:00,32.0
2022-04-25 06:55:21.376972+00:00,32.0
2022-04-25 07:00:20.710273+00:00,32.0
2022-04-25 07:05:20.438047+00:00,32.0
2022-04-25 07:10:19.493309+00:00,32.0
2022-04-25 07:15:21.330181+00:00,32.0
2022-04-25 07:20:18.585619+00:00,32.0
2022-04-25 07:25:20.573137+00:00,32.0
2022-04-25 07:30:19.999116+00:00,32.0
2022-04-25 07:35:16.954663+00:00,32.0
2022-04-25 07:40:19.743897+00:00,32.0
2022-04-25 07:45:19.930165+00:00,32.0
2022-04-25 07:50:20.523806+00:00,31.0
2022-04-25 07:55:19.391780+00:00,31.0
2022-04-25 08:00:22.304021+00:00,31.0
2022-04-25 08:05:21.907572+00:00,30.0
2022-04-25 08:10:20.688795+00:00,30.0
2022-04-25 08:15:19.922677+00:00,30.0
2022-04-25 08:20:20.584238+00:00,30.0
2022-04-25 08:25:14.944417+00:00,30.0
2022-04-25 08:30:19.880330+00:00,30.0
2022-04-25 08:35:19.781770+00:00,30.0
2022-04-25 08:40:18.454859+00:00,30.0
2022-04-25 08:45:19.656135+00:00,30.0
2022-04-25 08:50:20.989671+00:00,30.0
2022-04-25 08:55:20.935014+00:00,30.0
2022-04-25 09:00:22.263945+00:00,30.0
2022-04-25 09:05:19.756064+00:00,30.0
2022-04-25 09:10:19.753217+00:00,30.0
2022-04-25 09:15:20.843045+00:00,30.0
2022-04-25 09:20:17.707656+00:00,30.0
2022-04-25 09:25:20.554566+00:00,30.0
2022-04-25 09:30:21.735062+00:00,30.0
2022-04-25 09:35:19.924030+00:00,30.0
2022-04-25 09:40:19.754971+00:00,30.0
2022-04-25 09:45:20.474029+00:00,30.0
2022-04-25 09:50:27.425890+00:00,30.0
2022-04-25 09:55:22.226928+00:00,30.0
2022-04-25 10:00:22.180131+00:00,30.0
2022-04-25 10:05:20.614483+00:00,30.0
2022-04-25 10:10:20.211579+00:00,29.0
2022-04-25 10:15:20.316239+00:00,29.0
2022-04-25 10:20:15.761915+00:00,29.0
2022-04-25 10:25:19.953749+00:00,29.0
2022-04-25 10:30:20.720012+00:00,29.0
2022-04-25 10:35:18.562317+00:00,29.0
2022-04-25 10:40:19.428856+00:00,29.0
2022-04-25 10:45:18.460894+00:00,31.0
2022-04-25 10:50:20.821991+00:00,31.0
2022-04-25 10:55:21.046294+00:00,31.0
2022-04-25 11:00:15.818098+00:00,31.0
2022-04-25 11:05:19.415824+00:00,33.0
2022-04-25 11:10:19.603242+00:00,33.0
2022-04-25 11:15:19.438428+00:00,33.0
2022-04-25 11:20:21.253710+00:00,33.0
2022-04-25 11:25:17.010336+00:00,36.0
2022-04-25 11:30:20.254587+00:00,36.0
2022-04-25 11:35:19.751743+00:00,36.0
2022-04-25 11:40:20.004898+00:00,36.0
2022-04-25 11:45:21.153357+00:00,38.0
2022-04-25 11:50:18.810097+00:00,38.0
2022-04-25 11:55:19.670262+00:00,38.0
2022-04-25 12:00:21.013027+00:00,38.0
2022-04-25 12:05:19.408485+00:00,39.0
2022-04-25 12:10:18.655859+00:00,39.0
2022-04-25 12:15:20.613457+00:00,39.0
2022-04-25 12:20:20.024645+00:00,39.0
2022-04-25 12:25:20.113872+00:00,40.0
2022-04-25 12:30:17.983488+00:00,40.0
2022-04-25 12:35:18.360260+00:00,40.0
2022-04-25 12:40:20.688553+00:00,40.0
2022-04-25 12:45:15.925024+00:00,42.0
2022-04-25 12:50:15.274236+00:00,42.0
2022-04-25 12:55:17.873576+00:00,42.0
2022-04-25 13:00:19.290032+00:00,42.0
2022-04-25 13:05:18.370877+00:00,46.0
2022-04-25 13:10:20.065236+00:00,46.0
2022-04-25 13:15:15.939596+00:00,46.0
2022-04-25 13:20:18.925166+00:00,46.0
2022-04-25 13:25:20.122869+00:00,46.0
2022-04-25 13:30:16.222934+00:00,47.0
2022-04-25 13:35:19.750522+00:00,47.0
2022-04-25 13:40:18.354271+00:00,47.0
2022-04-25 13:45:18.100149+00:00,47.0
2022-04-25 13:50:16.698100+00:00,49.0
2022-04-25 13:55:20.228163+00:00,49.0
2022-04-25 14:00:20.844989+00:00,49.0
2022-04-25 14:05:18.835899+00:00,49.0
2022-04-25 14:10:20.213797+00:00,63.0
2022-04-25 14:15:19.051562+00:00,63.0
2022-04-25 14:20:19.563501+00:00,63.0
2022-04-25 14:25:18.553452+00:00,63.0
2022-04-25 14:30:19.060469+00:00,66.0
2022-04-25 14:35:20.113610+00:00,66.0
2022-04-25 14:40:19.943523+00:00,66.0
2022-04-25 14:45:14.878109+00:00,66.0
2022-04-25 14:50:19.328079+00:00,66.0
2022-04-25 14:55:18.341612+00:00,66.0
2022-04-25 15:00:19.830735+00:00,66.0
2022-04-25 15:05:19.602812+00:00,66.0
2022-04-25 15:10:18.182117+00:00,65.0
2022-04-25 15:15:19.597488+00:00,65.0
2022-04-25 15:20:20.149951+00:00,65.0
2022-04-25 15:25:18.540270+00:00,65.0
2022-04-25 15:30:15.880273+00:00,62.0
2022-04-25 15:35:19.042306+00:00,62.0
2022-04-25 15:40:18.907413+00:00,62.0
2022-04-25 15:45:18.635959+00:00,62.0
2022-04-25 15:50:17.262703+00:00,61.0
2022-04-25 15:55:19.535645+00:00,61.0
2022-04-25 16:00:17.255962+00:00,61.0
2022-04-25 16:05:18.939623+00:00,61.0
2022-04-25 16:10:19.343501+00:00,61.0
2022-04-25 16:15:19.752383+00:00,61.0
2022-04-25 16:20:19.080283+00:00,61.0
2022-04-25 16:25:18.716074+00:00,61.0
2022-04-25 16:30:19.237221+00:00,62.0
2022-04-25 16:35:18.689978+00:00,62.0
2022-04-25 16:40:19.140821+00:00,62.0
2022-04-25 16:45:19.573979+00:00,62.0
2022-04-25 16:50:18.708357+00:00,62.0
2022-04-25 16:55:18.560393+00:00,62.0
2022-04-25 17:00:20.721124+00:00,62.0
2022-04-25 17:05:14.721527+00:00,62.0
2022-04-25 17:10:17.464960+00:00,63.0
2022-04-25 17:15:12.341152+00:00,63.0
2022-04-25 17:20:18.939363+00:00,63.0
2022-04-25 17:25:19.887517+00:00,62.0
2022-04-25 17:30:17.984601+00:00,62.0
2022-04-25 17:35:19.374057+00:00,62.0
2022-04-25 17:40:19.124783+00:00,62.0
2022-04-25 17:45:18.705585+00:00,64.0
2022-04-25 17:50:19.923193+00:00,64.0
2022-04-25 17:55:17.093372+00:00,64.0
2022-04-25 18:00:19.640294+00:00,64.0
2022-04-25 18:05:16.526496+00:00,65.0
2022-04-25 18:10:19.361194+00:00,65.0
2022-04-25 18:15:19.642758+00:00,65.0
2022-04-25 18:20:19.157071+00:00,65.0
2022-04-25 18:25:19.454395+00:00,65.0
2022-04-25 18:30:18.395225+00:00,68.0
2022-04-25 18:35:19.444713+00:00,68.0
2022-04-25 18:40:20.313076+00:00,68.0
2022-04-25 18:45:18.485254+00:00,68.0
2022-04-25 18:50:18.744303+00:00,69.0
2022-04-25 18:55:20.174460+00:00,69.0
2022-04-25 19:00:17.535007+00:00,69.0
2022-04-25 19:05:18.801551+00:00,69.0
2022-04-25 19:10:18.353902+00:00,69.0
2022-04-25 19:15:19.034986+00:00,69.0
2022-04-25 19:20:19.210413+00:00,69.0
2022-04-25 19:25:19.856296+00:00,69.0
2022-04-25 19:30:16.009033+00:00,68.0
2022-04-25 19:35:14.943615+00:00,68.0
2022-04-25 19:40:18.586109+00:00,68.0
2022-04-25 19:45:17.352395+00:00,68.0
2022-04-25 19:50:18.336468+00:00,68.0
2022-04-25 19:55:18.958923+00:00,68.0
2022-04-25 20:00:19.138497+00:00,68.0
2022-04-25 20:05:20.343855+00:00,66.0
2022-04-25 20:10:19.748392+00:00,66.0
2022-04-25 20:15:19.025120+00:00,66.0
2022-04-25 20:20:19.785783+00:00,66.0
2022-04-25 20:25:19.495852+00:00,66.0
2022-04-25 20:30:18.088987+00:00,68.0
2022-04-25 20:35:20.337980+00:00,68.0
2022-04-25 20:40:15.633249+00:00,68.0
2022-04-25 20:45:19.121230+00:00,68.0
2022-04-25 20:50:19.122290+00:00,68.0
2022-04-25 20:55:16.619789+00:00,68.0
2022-04-25 21:00:21.938966+00:00,68.0
2022-04-25 21:05:19.154780+00:00,67.0
2022-04-25 21:10:15.566256+00:00,67.0
2022-04-25 21:15:19.632232+00:00,67.0
2022-04-25 21:20:19.962561+00:00,67.0
2022-04-25 21:25:14.959155+00:00,67.0
2022-04-25 21:30:25.238192+00:00,69.0
2022-04-25 21:35:19.925764+00:00,69.0
2022-04-25 21:40:19.547626+00:00,69.0
2022-04-25 21:45:19.668228+00:00,69.0
2022-04-25 21:50:19.283646+00:00,75.0
2022-04-25 21:55:19.798840+00:00,75.0
2022-04-25 22:00:20.145193+00:00,75.0
2022-04-25 22:05:24.739933+00:00,81.0
2022-04-25 22:10:23.725888+00:00,81.0
2022-04-25 22:15:21.223277+00:00,81.0
2022-04-25 22:20:24.758475+00:00,81.0
2022-04-25 22:25:30.536341+00:00,81.0
2022-04-25 22:30:23.822555+00:00,83.0
2022-04-25 22:35:22.874665+00:00,83.0
2022-04-25 22:40:24.633651+00:00,83.0
2022-04-25 22:45:24.470839+00:00,83.0
2022-04-25 22:50:22.650549+00:00,83.0
2022-04-25 22:55:24.560705+00:00,83.0
2022-04-25 23:00:22.920085+00:00,83.0
2022-04-25 23:05:19.899792+00:00,84.0
2022-04-25 23:10:23.389131+00:00,84.0
2022-04-25 23:15:22.696484+00:00,84.0
2022-04-25 23:20:20.051806+00:00,84.0
2022-04-25 23:25:25.414585+00:00,84.0
2022-04-25 23:30:22.613759+00:00,81.0
2022-04-25 23:35:21.756291+00:00,81.0
2022-04-25 23:40:19.561090+00:00,81.0
2022-04-25 23:45:19.011908+00:00,81.0
2022-04-25 23:50:19.344957+00:00,80.0
2022-04-25 23:55:19.266891+00:00,80.0
2022-04-26 00:00:18.776018+00:00,80.0
2022-04-26 00:05:17.481396+00:00,80.0
2022-04-26 00:10:18.966124+00:00,81.0
2022-04-26 00:15:20.453427+00:00,81.0
2022-04-26 00:20:19.393094+00:00,81.0
2022-04-26 00:25:18.693178+00:00,81.0
2022-04-26 00:30:18.225689+00:00,82.0
2022-04-26 00:35:14.914695+00:00,82.0
2022-04-26 00:40:14.103298+00:00,82.0
2022-04-26 00:45:19.419665+00:00,82.0
2022-04-26 00:50:18.622584+00:00,82.0
2022-04-26 00:55:19.287107+00:00,82.0
2022-04-26 01:00:22.418125+00:00,82.0
2022-04-26 01:05:19.377668+00:00,84.0
2022-04-26 01:10:17.981711+00:00,84.0
2022-04-26 01:15:19.244754+00:00,84.0
2022-04-26 01:20:18.845705+00:00,84.0
2022-04-26 01:25:20.097008+00:00,84.0
2022-04-26 01:30:19.677436+00:00,89.0
2022-04-26 01:35:16.902334+00:00,89.0
2022-04-26 01:40:18.828045+00:00,89.0
2022-04-26 01:45:18.422410+00:00,91.0
2022-04-26 01:50:19.075759+00:00,91.0
2022-04-26 01:55:18.737166+00:00,91.0
2022-04-26 02:00:21.350306+00:00,91.0
2022-04-26 02:05:16.802238+00:00,92.0
2022-04-26 02:10:17.333300+00:00,92.0
2022-04-26 02:15:18.857944+00:00,92.0
2022-04-26 02:20:16.377208+00:00,92.0
2022-04-26 02:25:16.028913+00:00,92.0
2022-04-26 02:30:19.490559+00:00,92.0
2022-04-26 02:35:18.453937+00:00,92.0
2022-04-26 02:40:18.184293+00:00,92.0
2022-04-26 02:45:18.887213+00:00,91.0
2022-04-26 02:50:20.192616+00:00,91.0
2022-04-26 02:55:16.316763+00:00,91.0
2022-04-26 03:00:21.041077+00:00,91.0
2022-04-26 03:05:18.515615+00:00,91.0
2022-04-26 03:10:19.787590+00:00,91.0
2022-04-26 03:15:15.332896+00:00,91.0
2022-04-26 03:20:15.758633+00:00,90.0
2022-04-26 03:25:19.625287+00:00,90.0
2022-04-26 03:30:21.423515+00:00,90.0
2022-04-26 03:35:19.541553+00:00,90.0
2022-04-26 03:40:20.976549+00:00,90.0
2022-04-26 03:45:23.612480+00:00,90.0
2022-04-26 03:50:22.563245+00:00,90.0
2022-04-26 03:55:23.767555+00:00,90.0
