Concentration,Forecast
0.008664,0.014427500634627947
7e-05,0.014537354218174094
0.00291,0.019202321568010938
0.028011,0.010288941497275246
0.027143,0.018017426846062314
0.006791,0.015795272998549346
0.009889,0.014835800370004669
0.018641,0.012740327389066592
0.023854,0.017229084510960915
0.0,0.012106605560285925
0.011197,0.013945224353105986
0.007113,0.01951442004380823
0.024949,0.016967785380156062
0.017929,0.01745609408389587
0.019164,0.018360322424761273
0.0,0.010929013244179967
0.002317,0.010223219844691279
0.019049,0.016277549280071305
0.007226,0.012859705849798822
0.023658,0.01520219064576263
0.026683,0.01817236484828925
0.025276,0.013929667053702053
0.0,0.010223219844691279
0.025831,0.01503423531138138
0.01113,0.018459063651590325
0.021541,0.010223219844691279
0.0,0.010223219844691279
3.6e-05,0.010223219844691279
0.0,0.010223219844691279
0.014609,0.01724464181036485
0.019675,0.018779099525042687
0.0,0.01817903226231951
0.006319,0.010223219844691279
0.02243,0.018485098315898948
0.028584,0.014782143561856406
0.010297,0.019548709601678125
0.002124,0.010223219844691279
0.013647,0.01271461022066417
0.017134,0.010490551397713984
0.025328,0.010232744721877362
0.011723,0.01844350635218639
0.025868,0.0175634077001924
0.0,0.019380754267296876
0.024363,0.016096259117629543
0.026604,0.01625595955844952
0.023088,0.018023459268280168
0.007831,0.018385087105445088
0.026424,0.018172999840101657
0.001542,0.012797159156276883
0.002873,0.018093943359457174
0.023464,0.017000804954401146
0.01938,0.01940202649301246
0.026562,0.016346763387623503
0.020555,0.016569328017871622
0.000501,0.017191937489935194
0.016614,0.015807972834797457
0.000182,0.015134881513647648
0.027406,0.018546057529889876
0.029974,0.014573231255575005
0.0,0.016276279296446493
0.023173,0.016699501339414745
0.021345,0.012260908570700457
0.0,0.010223219844691279
0.0,0.010223219844691279
0.026945,0.0196153837419807
0.018617,0.012295515624476555
0.0,0.017471333887393605
0.028688,0.018043144014464736
0.011362,0.016529006037783876
3.4e-05,0.010257826898467378
0.0,0.015621285241950245
0.020213,0.010597547518104308
0.025562,0.017020489700585714
0.0,0.014251290406685426
0.0,0.010223219844691279
0.0,0.010223219844691279
0.023366,0.010223219844691279
0.020188,0.017625954393714338
0.005543,0.010223219844691279
0.017849,0.019231848687287792
0.002293,0.01900452161844663
0.025591,0.011943095168591515
0.019736,0.019295982860340746
0.024246,0.011898328245816929
0.015922,0.01492406423192903
0.026955,0.01631850625197146
0.02636,0.015733996288652217
0.009415,0.01901595147106993
0.027589,0.014356699047544736
0.0,0.010223219844691279
0.02091,0.015233305244570498
0.020108,0.01792059059467048
0.004619,0.01024988950081231
0.027233,0.010223219844691279
0.0,0.012047233825826014
0.0,0.018961024679296855
0.021721,0.018280630952304387
0.011338,0.015232670252758092
0.006384,0.01816061749975975
0.027712,0.01891181281383543
0.027137,0.019094690455808208
0.026521,0.017990757189941285
0.0,0.012803191578494735
0.0,0.011538605384089226
0.012473,0.018142837729012398
0.02174,0.010223219844691279
0.0,0.01813871028223176
0.028516,0.014726899274177129
0.016204,0.011135385583211747
0.0,0.010223219844691279
0.0,0.010223219844691279
0.012332,0.01800758447297003
0.007607,0.016515353713817158
0.017896,0.016204842717550877
0.018944,0.014652287736219486
0.007151,0.018052351395744615
0.025413,0.018554312423451146
0.025026,0.017001439946213552
0.015474,0.017796132199439006
0.026166,0.018742269999923167
0.004206,0.014347809162171059
0.01258,0.012402829240773081
0.011762,0.018884190669995794
0.0,0.01972555482143305
0.00082,0.010223219844691279
0.022146,0.016395340261272522
0.026754,0.016810624906585706
0.024434,0.012329487686440248
0.022915,0.012404099224397893
0.022405,0.01841556671244055
0.027111,0.01789646090579907
0.029884,0.015391735701765665
0.029231,0.019108342779774926
0.0,0.017591029844032036
0.028845,0.019529342351399758
0.024022,0.010223219844691279
0.029135,0.018656228609342226
0.025863,0.01925375590481578
0.026117,0.012908600219354045
0.017002,0.019665865591066936
0.0,0.016814434857460137
0.00332,0.013602963766219434
0.022741,0.018468588528776406
0.024413,0.015746378628994123
0.002989,0.018573997169635717
0.00854,0.013460725600240607
0.0,0.010463246749780549
0.002304,0.01927693310596858
0.020716,0.015233305244570498
0.002477,0.015289819515874586
0.0,0.017896778401705275
0.024719,0.01540157807485795
0.0,0.01850732302933314
0.026999,0.013132117337320772
0.0,0.010223219844691279
0.028049,0.01712907330050705
0.027855,0.0159175089224374
0.014559,0.010223219844691279
0.025917,0.010705178630307037
0.01846,0.017301473577575138
0.014806,0.017775177469629626
0.0,0.011142370493148208
0.027655,0.016777287836434417
0.004307,0.014818338095163518
0.029163,0.0183400026867643
0.010379,0.010223219844691279
0.0,0.01080296736941748
0.028238,0.010223219844691279
0.027732,0.017671991300113734
0.007427,0.01850827551705175
0.0,0.016749030700782375
0.006527,0.013395638939469046
0.016659,0.012135497687750376
0.0,0.01828920334177186
0.026622,0.0142830399973057
0.027136,0.019699520157124426
0.02505,0.014461155200685437
0.016829,0.017553565327100114
0.00885,0.01840159689256763
0.013348,0.018048223948963982
0.024526,0.01727289894601689
0.025332,0.010223219844691279
0.02923,0.01856161482929381
0.002358,0.018408264306597887
0.001115,0.010688986339090698
0.019001,0.0152218753919472
0.02552,0.015407293001169598
0.017148,0.01753229310138453
0.02856,0.013898552454894183
0.011724,0.010223219844691279
0.016719,0.017254484183457132
0.011362,0.017518323281511608
0.023389,0.016075621883726365
0.02815,0.012061203645698935
0.022474,0.01887212582556009
0.026334,0.01678109778730885
0.0,0.010223219844691279
0.020736,0.013321027401511401
0.022112,0.01924550101125451
0.018074,0.017799942150313438
0.008122,0.01848065337321211
0.021274,0.01787201372102146
0.017481,0.01906706831196857
0.021055,0.014871359911499377
0.0,0.013486442768643029
0.029231,0.019108342779774926
0.007018,0.018660038560216658
0.013834,0.0160911791831303
0.0,0.010849956763535486
0.027209,0.015710184095687012
0.025633,0.016511543762942726
0.015435,0.017997424603971544
0.004477,0.017912018205203006
0.0,0.010230204754627738
0.02549,0.010223219844691279
0.015604,0.015950845992588687
0.021513,0.012052313760325256
0.007748,0.01640867508933304
0.009961,0.011967542353369127
0.0,0.010223219844691279
0.019736,0.019295982860340746
0.020649,0.016499478918507022
0.0,0.010223219844691279
0.028032,0.01913564742770836
0.026474,0.014708802007523574
0.020312,0.016257864533886737
0.005378,0.01697477029009252
0.025039,0.01633946098178084
0.005761,0.0135642292656627
0.025026,0.01823237157456157
0.0,0.01041784483519356
0.025083,0.01339500394765664
0.012338,0.016456299475263447
0.0,0.0185257377918929
0.003607,0.018319682948767322
0.02394,0.015571755880582617
0.0135,0.013666145451553778
0.023084,0.012305992989381245
0.0,0.010281004099620177
0.026559,0.019164857051079013
0.0,0.015560961019771724
0.019007,0.01701191731111824
0.023804,0.01711954842332097
0.0,0.010223219844691279
0.015569,0.019610303807481456
5e-05,0.018932450047738608
0.023852,0.01863686135906386
0.026487,0.01769453350945413
0.0,0.010223219844691279
0.023605,0.013524859773293561
0.025166,0.01643470975364166
0.025424,0.018660673552029064
0.018188,0.013032741118679315
0.023078,0.018938799965862663
0.02695,0.01819331957809863
0.020132,0.013910617299329887
0.027589,0.016936035789535786
0.026776,0.01604037983813786
0.021178,0.019037541192691715
0.025096,0.014150961700325362
0.025276,0.013929667053702053
0.021682,0.016297234026255877
0.005623,0.013200696453060564
0.024007,0.010304816292585383
0.025744,0.01958649161451625
0.022252,0.01251744526291227
0.019727,0.010543573214049843
0.021824,0.017832009236839915
0.008785,0.01817426982372647
0.001529,0.01794884773032252
0.0,0.010223219844691279
0.0,0.012808271512993978
0.015927,0.016144518495372358
0.027946,0.0191753344159837
0.0,0.012042788883139175
0.011925,0.014731344216863968
0.0,0.017041126934488893
0.008492,0.011088396189093743
0.0,0.011015689626573316
0.003717,0.010223219844691279
0.013027,0.015774953260552373
0.013566,0.01045276938487586
0.0,0.010451181905344845
0.028282,0.015766063375178694
0.028909,0.01695032310531491
0.007895,0.011277306253284372
0.024345,0.011685923484567297
0.024542,0.016153408380746036
0.016483,0.014399560994882106
0.023615,0.010223219844691279
0.0,0.017500543510764258
0.028443,0.013373414226034854
0.022512,0.018612096678380045
0.001447,0.010369585457450741
0.001026,0.017486256194985134
0.0,0.01066961908881233
0.01578,0.01615531335618325
0.021434,0.014066825285181635
0.00417,0.016014027677923034
0.0,0.01566001974250698
0.026964,0.01262063143242816
0.0,0.010223219844691279
0.004619,0.010371172936981754
0.0,0.010223219844691279
0.015547,0.010223219844691279
0.021191,0.01763897172586865
0.016443,0.010703908646682225
0.024919,0.014113814679299641
0.004984,0.010223219844691279
0.0,0.012950509678972806
0.016027,0.01936233950473712
0.023938,0.010251794476249524
0.008219,0.012350759912155833
0.023157,0.012384414478213323
0.016726,0.0170417619263013
0.01759,0.011890390848161861
0.012951,0.017913923180640223
0.01872,0.01829174330902148
0.019849,0.01753102311775972
0.029493,0.01724813426533308
0.023801,0.015189808305420723
0.0,0.01323498601093046
0.0,0.010223219844691279
0.015922,0.014970101138328428
0.0,0.010759787926173908
0.028233,0.012662540892046922
0.027476,0.018240943964029043
0.001447,0.013033376110491721
0.018648,0.019729682268213686
0.0,0.010223219844691279
0.01443,0.018848948624407287
0.0,0.01657091549740264
0.029144,0.019473463071908077
0.006399,0.019726189813245455
0.0,0.01828920334177186
0.0,0.016878251534606887
0.022991,0.010223219844691279
0.029215,0.011019499577447748
2.1e-05,0.015145993870364746
0.028417,0.0191165976733362
4e-06,0.010897581149465898
0.014767,0.017990757189941285
0.020206,0.01778247987547229
0.017574,0.01954362966717888
0.0,0.010223219844691279
0.024042,0.01573558376818323
0.021944,0.019075640701436043
0.00593,0.012072633498322233
0.028484,0.019188669244044217
0.0,0.010223219844691279
0.025212,0.010223219844691279
0.022037,0.019209306477947396
0.027801,0.019714759960622157
0.019436,0.014399560994882106
0.019967,0.01750340097392008
0.023865,0.016582027854119732
0.0,0.010223219844691279
0.021493,0.01112046327562022
0.029011,0.016345810899904896
0.006238,0.010223219844691279
0.027279,0.018820691488755245
0.026008,0.010223219844691279
0.029847,0.018108230675236297
0.000202,0.010371172936981754
0.025541,0.010223219844691279
0.0,0.010223219844691279
0.029221,0.017062399160204477
0.001514,0.01714971053441023
0.02065,0.01739799233306077
0.018175,0.01698524765499721
0.019577,0.01789265095492464
0.022146,0.01635216081802895
0.029576,0.018678453322776418
0.009223,0.015456504866631023
0.008345,0.014133816921390414
0.023189,0.01078804506182595
0.008849,0.018612096678380045
0.004758,0.010223219844691279
0.026452,0.010309896227084628
0.020881,0.018076481084616024
0.014074,0.016257864533886737
0.003325,0.010223219844691279
0.0,0.015403483050295166
0.006238,0.010223219844691279
0.006616,0.017339573086319466
0.029021,0.016601712600304304
0.027942,0.016166108216994143
0.023597,0.017600554721218117
0.024252,0.016300408985317903
0.0,0.010223219844691279
0.012032,0.016719821077411722
0.0,0.010223219844691279
0.016871,0.018962294662921667
0.027165,0.014916761826086367
0.021822,0.010548653148549088
0.008018,0.018528595255048724
0.027694,0.011274131294222344
0.020087,0.01957029932329991
0.004691,0.017251944216207512
0.0,0.015280294638688503
0.020965,0.019598556458951956
0.012957,0.01691666853925742
0.025722,0.011260478970255627
0.026207,0.019128345021865698
0.025431,0.014603710862570467
0.005922,0.01508979709496686
0.029566,0.010224172332409888
2.8e-05,0.010223219844691279
0.023514,0.01915279220664331
0.0,0.010223219844691279
0.018893,0.01941472632926057
0.004307,0.01556635845017717
0.005989,0.017251944216207512
0.001815,0.014117942126080276
0.006418,0.011290641081344886
0.027167,0.016975087785998724
0.013622,0.013451518218960727
0.026766,0.010403557519414436
0.014567,0.013596931344001582
0.02166,0.016575360440089476
0.026047,0.01943822102631957
1e-06,0.017730093050948838
0.0,0.010223219844691279
0.015723,0.01271461022066417
0.0,0.010223219844691279
0.027658,0.010223219844691279
0.011881,0.018274598530086533
1.9e-05,0.015846072343541785
0.02076,0.018540025107672022
0.0,0.010477216569653471
0.00068,0.010223219844691279
0.015328,0.015528576437339046
0.020956,0.014354159080295114
0.013139,0.01572986884187158
0.001043,0.015399990595326936
0.0,0.010223219844691279
0.014321,0.010223219844691279
0.022771,0.015233305244570498
0.015604,0.01798186730456761
0.02594,0.01771326576792009
0.012569,0.01171513310793795
0.0,0.019329637426398233
0.003631,0.01771517074335731
0.001038,0.016523608607378427
0.024434,0.012109463023441751
0.007123,0.019023888868724997
0.012647,0.013709642390703554
0.0,0.01698715263043443
0.025056,0.01801901432559333
0.025424,0.018637496350876265
0.008458,0.017515148322449582
0.018684,0.016588060276337583
0.013647,0.0122891657063525
0.0,0.010223219844691279
0.021942,0.012484743184573387
4.7e-05,0.01635660576071579
0.0,0.017066844102891315
0.012709,0.017353225410286187
0.029365,0.012742867356316214
0.025852,0.016197222815802013
0.022671,0.01738148254593823
0.001034,0.010223219844691279
0.024568,0.018962612158827868
0.022017,0.010223219844691279
0.022939,0.01833714522360847
0.010354,0.010223219844691279
0.0,0.01817903226231951
0.021162,0.0124050517121165
0.005745,0.010223219844691279
0.011762,0.018466048561526786
0.012267,0.010223219844691279
0.0,0.01028481405049461
0.011235,0.017424026997369398
0.004141,0.01168973343544173
0.020005,0.013957606693447894
0.017132,0.01834603510898215
0.014817,0.019015633975163725
0.025633,0.015880044405505476
0.001229,0.011611946938422059
0.019357,0.01792090809057668
0.01954,0.01650773381206829
0.000374,0.019009284057039673
0.0,0.010431497159160277
0.027136,0.01283271869777159
0.025565,0.017059859192954854
0.024758,0.017839629138588782
0.026873,0.019718887407402793
0.027104,0.010655966764845613
0.025766,0.017616112020622052
0.01258,0.011376047480113425
0.028336,0.018039016567684103
0.021209,0.01926391577381427
0.0,0.010223219844691279
0.0,0.010223219844691279
0.001141,0.010223219844691279
0.01284,0.018357782457511653
0.010155,0.012007864333456875
0.018047,0.016030854960951777
0.012873,0.01419604611900615
0.028862,0.01418334628275804
0.0,0.012975591855562822
0.029163,0.018553994927544944
0.022876,0.016817609816522167
0.011088,0.0157203439646855
0.0,0.010223219844691279
0.0,0.01822094172193827
0.027476,0.01744275925583536
0.0,0.019329637426398233
0.02823,0.019352814627551035
0.000466,0.01609498913400473
0.023981,0.01095123795761416
0.024612,0.017546262921257452
0.02293,0.01852129284920606
0.021546,0.01935789456205028
0.025432,0.013123862443759501
0.000918,0.010374347896043783
0.0,0.010223219844691279
0.000815,0.010223219844691279
0.0,0.017900588352579707
0.0,0.013408021279810953
0.022317,0.018074576109178807
0.007113,0.01951442004380823
0.021904,0.010223219844691279
0.010729,0.01915056973529989
0.001346,0.010747088089925798
0.01794,0.010759152934361502
0.024881,0.01738846745587469
0.0,0.013672495369677833
0.02226,0.015246322576724812
0.000195,0.010257826898467378
0.002759,0.019121677607835442
0.001418,0.010223219844691279
0.011401,0.015233305244570498
0.027006,0.016120071310594748
0.0,0.0156276351600743
0.021313,0.01760499966390496
0.0,0.017451649141209034
0.001771,0.017713583263826292
0.024417,0.010223219844691279
0.013701,0.018739412536767343
0.02766,0.019311857655650883
0.026058,0.012520937717880501
0.001606,0.018412391753378523
0.024729,0.011334455516400865
0.018737,0.01584003992132393
0.002977,0.010223219844691279
0.00036,0.01721352721155698
0.018619,0.017779939908222665
0.015568,0.019149934743487484
0.024657,0.018950547314392163
0.018423,0.01786375882746019
0.025631,0.016826182205989637
0.024245,0.0167636355124677
0.021969,0.010223219844691279
0.020047,0.018836883779971586
0.014562,0.01615880581115148
0.015435,0.017997424603971544
0.00024,0.010223219844691279
0.0,0.010223219844691279
6.8e-05,0.011168405157456832
0.000127,0.01619246037720897
0.026573,0.012006911845738266
0.002697,0.010223219844691279
0.009931,0.014245575480373777
0.025081,0.013686782685456957
0.0,0.010223219844691279
0.029144,0.01862193905147233
0.01835,0.01578733560089428
0.003485,0.010223219844691279
0.022293,0.01248029824188655
0.026422,0.018988646823136494
0.0,0.011602422061235977
0.01771,0.013042900987677802
0.016829,0.015220605408322388
0.025992,0.01077756769692126
0.019675,0.018779099525042687
0.001036,0.011499235891720087
0.011529,0.016810942402491907
0.0,0.012803191578494735
0.018729,0.019400121517575242
0.014397,0.018628606465502587
0.023981,0.017894873426268058
0.014232,0.018168237401508615
0.0,0.011602422061235977
0.0033,0.010286084034119422
0.016758,0.017785019842721912
0.027105,0.01837746720369622
0.010171,0.018406676827066874
0.025074,0.018734015106361898
0.00325,0.018690518167212122
0.005857,0.017573250073284682
0.027727,0.01911120024293075
0.02091,0.015233305244570498
0.00787,0.01885847350159337
0.020035,0.010223219844691279
0.025805,0.01374742440354168
0.025026,0.017001439946213552
0.023675,0.011958017476183044
0.026198,0.014897712071714203
0.0,0.010223219844691279
0.000141,0.010223219844691279
0.024333,0.016370893076494912
0.0,0.015461267305224064
0.025585,0.010223219844691279
0.0,0.010223219844691279
0.01564,0.016610919981584184
0.001211,0.015475554621003187
0.009785,0.019026111340068416
0.018893,0.014880567292779255
0.027738,0.013615028610655139
0.023238,0.019494417801717456
0.006446,0.010223219844691279
0.027887,0.016672831683293716
0.027361,0.017290678716764245
0.029122,0.01756277270837999
0.0,0.017882808581832353
0.019767,0.018232054078655368
0.017846,0.014932636621396505
0.029452,0.018333652768640244
0.0,0.010223219844691279
0.0,0.011494155957220843
0.024498,0.010223219844691279
0.027451,0.017152250501659853
0.012991,0.016243577218107614
0.021533,0.010223219844691279
0.023452,0.016075621883726365
0.021628,0.01800631448934522
0.022967,0.01908453058680972
0.029544,0.018606381752068395
0.019466,0.011372555025145194
0.024163,0.018764177217451158
0.028797,0.01571335905474904
0.000949,0.018493670705366422
0.024652,0.015597790544891242
0.001765,0.01719828740805925
0.0,0.010223219844691279
0.022009,0.019164222059266607
0.027044,0.012005006870301049
0.003598,0.018679723306401226
0.023909,0.0182942832762711
0.025868,0.0175634077001924
0.000519,0.011174755075580887
0.017314,0.01591084150840714
0.025,0.010223219844691279
0.018316,0.018366037351072922
0.024202,0.010223219844691279
0.029127,0.017841534114025996
0.01395,0.01580956031432847
0.015714,0.019166127034703825
0.028176,0.01667918160141777
0.028294,0.019446793415787048
0.024026,0.01647979417232245
0.0,0.01738497500090646
0.016728,0.010232744721877362
0.025841,0.013957606693447894
0.0,0.019709997522029114
0.02713,0.01418334628275804
0.029603,0.017861218860210568
0.0,0.010223219844691279
0.01174,0.018950229818485962
0.015153,0.010223219844691279
0.000293,0.010223219844691279
0.004588,0.01553143390049487
0.023094,0.015828610068700632
0.024239,0.010239094640001415
