Concentration,label,Forecast
0.0424,0.21435,
0.0424,0.20945,
0.0424,0.20945,
0.05235,0.20945,
0.05235,0.10195,
0.05235,0.10195,
0.05235,0.10195,
0.0523,0.10195,
0.0523,0.10195,
0.0523,0.2579,
0.0523,0.2579,
0.0551,0.2579,
0.0551,0.2579,
0.0551,0.1951,
0.0551,0.1951,
0.0407,0.1951,
0.0407,0.0646,
0.0407,0.0646,
0.0407,0.0646,
0.04885,0.0646,
0.04885,0.0646,
0.04885,0.08285,
0.04885,0.08285,
0.04365,0.08285,
0.04365,0.08285,
0.04365,0.03245,
0.1137,0.03245,
0.1137,0.03245,
0.1137,0.03245,
0.1137,0.0303,
0.096105,0.0303,
0.096105,0.0303,
0.096105,0.04305,
0.096105,0.04305,
0.1027,0.04305,
0.1027,0.04305,
0.1027,0.04305,
0.1027,0.0832,
0.0921,0.0832,
0.0921,0.0832,
0.0921,0.0832,
0.0921,0.2014,
0.04345,0.2014,
0.04345,0.2014,
0.04345,0.2014,
0.04345,0.16355,
0.07115,0.16355,
0.07115,0.16355,
0.07115,0.21975,
0.07115,0.21975,
0.07115,0.21975,
0.0901,0.21975,
0.0901,0.22305,
0.0901,0.22305,
0.0901,0.22305,
0.0536,0.22305,
0.0536,0.22305,
0.0536,0.25305,
0.0536,0.25305,
0.08575,0.25305,
0.08575,0.25135,
0.08575,0.25135,
0.08575,0.25135,
0.1155,0.25135,
0.1155,0.25135,
0.1155,0.1283,
0.1155,0.1283,
0.08895,0.1283,
0.08895,0.1283,
0.08895,0.145,
0.08895,0.145,
0.08515,0.145,
0.08515,0.145,
0.08515,0.1916,
0.08515,0.1916,
0.08315,0.1916,
0.08315,0.1916,
0.08315,0.17945,
0.08315,0.17945,
0.08005,0.17945,
0.08005,0.17945,
0.08005,0.26045,
0.0759,0.26045,
0.0759,0.26045,
0.0759,0.27025,
0.0759,0.27025,
0.0759,0.27025,
0.0727,0.27025,
0.0727,0.21635,
0.0727,0.21635,
0.0727,0.269579,
0.05015,0.269579,
0.05015,0.269579,
0.05015,0.269579,
0.0449,0.269579,
0.0449,0.23405,
0.0449,0.23405,
0.0449,0.23405,
0.0457,0.2059,
0.0457,0.2059,
0.0457,0.2059,
0.0457,0.2059,
0.0457,0.16715,
0.04315,0.16715,
0.04315,0.16715,
0.04315,0.16715,
0.04315,0.12605,
0.0367,0.12605,
0.0367,0.12605,
0.0367,0.0565,
0.0367,0.0565,
0.04135,0.0565,
0.04135,0.0565,
0.04135,0.0943,
0.04135,0.0943,
0.06145,0.0943,
0.06145,0.0943,
0.06145,0.0943,
0.06145,0.1696,
0.04025,0.1696,
0.04525,0.1696,
0.04385,0.1696,
0.044368,0.1747,
0.03995,0.1747,
0.05925,0.1747,
0.0693,0.1747,
0.0693,0.2118,
0.0693,0.2118,
0.0693,0.2118,
0.0693,0.2118,
0.07655,0.1947,
0.07655,0.1947,
0.07655,0.1947,
0.13975,0.1947,
0.13975,0.1507,
0.13975,0.1507,
0.13975,0.1507,
0.12485,0.15045,
0.12485,0.15045,
0.12485,0.15045,
0.15245,0.15045,
0.17695,0.15045,
0.14015,0.16875,
0.1099,0.16875,
0.0744,0.16875,
0.06875,0.20035,
0.05825,0.20035,
0.04685,0.20035,
0.0418,0.20035,
0.0469,0.1887,
0.0471,0.1887,
0.04755,0.1887,
0.0542,0.1887,
0.05775,0.1887,
0.0708,0.16275,
0.08005,0.16275,
0.08105,0.16275,
0.05845,0.16275,
0.0524,0.15555,
0.05,0.15555,
0.0505,0.15555,
0.0534,0.1344,
0.05205,0.1344,
0.05365,0.1344,
0.048,0.1344,
0.04255,0.1198,
0.03935,0.1198,
0.0683,0.1198,
0.0623,0.1198,
0.0647,0.11955,
0.06445,0.11955,
0.0675,0.11955,
0.0583,0.11955,
0.0477,0.1133,
0.056,0.1133,
0.08345,0.1133,
0.05635,0.1133,
0.06875,0.1133,
0.0502,0.03915,
0.0264,0.03915,
0.02365,0.03915,
0.02365,0.03915,
0.02365,0.02395,
0.02365,0.02395,
0.0229,0.02395,
0.0229,0.02395,
0.0229,0.07005,
0.0229,0.07005,
0.02465,0.07005,
0.02465,0.07005,
0.02465,0.09305,
0.02465,0.09305,
0.02465,0.09305,
0.0398,0.09305,
0.03385,0.0285,
0.0513,0.0285,
0.0719,0.0285,
0.0443,0.0285,
0.0827,0.0293,
0.0494,0.0293,
0.03845,0.0293,
0.07255,0.0293,
0.0564,0.07445,
0.041789,0.07445,
0.061,0.07445,
0.0508,0.07445,
0.0331,0.0626,
0.04255,0.0626,
0.04335,0.0626,
0.0307,0.041211,
0.03145,0.041211,
0.0363,0.041211,
0.06065,0.041211,
0.043,0.0385,
0.0218,0.0385,
0.02185,0.0385,
0.0266,0.0385,
0.02585,0.03835,
0.0303,0.03835,
0.0531,0.03835,
0.0432,0.03835,
0.04905,0.02465,
0.0453,0.02465,
0.069,0.02465,
0.0849,0.02465,
0.06595,0.03295,
0.05195,0.03295,
0.029421,0.03295,
0.09205,0.03295,
0.0535,0.0408,
0.094,0.0408,
0.0881,0.0408,
0.09185,0.0408,
0.0649,0.0408,
0.0464,0.0492,
0.05305,0.0492,
0.0523,0.0492,
0.06585,0.0492,
0.0954,0.03425,
0.0912,0.03425,
0.0902,0.03425,
0.0765,0.03425,
0.0544,0.03805,
0.0525,0.03805,
0.048,0.03805,
0.07365,0.03805,
0.0538,0.0552,
0.0511,0.0552,
0.02505,0.0552,
0.0313,0.0552,
0.037,0.02925,
0.04485,0.02925,
0.0512,0.02925,
0.0652,0.02925,
0.0799,0.04155,
0.0876,0.04155,
0.08175,0.04155,
0.08275,0.04155,
0.09565,0.0228,
0.09285,0.0228,
0.11055,0.0228,
0.1415,0.0228,
0.09555,0.0138,
0.07885,0.0138,
0.0851,0.0138,
0.0775,0.017,
0.075,0.017,
0.17005,0.017,
0.1278,0.017,
0.08595,0.01015,
0.08605,0.01015,
0.08025,0.01015,
0.10715,0.01015,
0.1011,0.00885,
0.15305,0.00885,
0.067,0.00885,
0.0623,0.00885,
0.0399,0.00765,
0.0441,0.00765,
0.189,0.00765,
0.1804,0.00765,
0.17375,0.0082,
0.17585,0.0082,
0.130842,0.0082,
0.1282,0.0082,
0.1317,0.0082,
0.1364,0.01245,
0.12955,0.01245,
0.13195,0.01245,
0.1153,0.01245,
0.1023,0.014,
0.09035,0.014,
0.0836,0.014,
0.07505,0.014,
0.0751,0.0124,
0.1323,0.0124,
0.13005,0.0124,
0.1055,0.0124,
0.11265,0.028,
0.0939,0.028,
0.0874,0.028,
0.0887,0.028,
0.09335,0.00845,
0.0926,0.00845,
0.0901,0.00845,
0.08815,0.00845,
0.0809,0.0182,
0.0751,0.0182,
0.0817,0.0182,
0.0695,0.0182,
0.06,0.00685,
0.06205,0.00685,
0.0584,0.00685,
0.06465,0.0078,
0.09605,0.0078,
0.0679,0.0078,
0.05565,0.0078,
0.05175,0.0078,
0.05335,0.00725,
0.0443,0.00725,
0.06365,0.00725,
0.0334,0.00725,
0.0311,0.00595,
0.0576,0.00595,
0.03045,0.00595,
0.0275,0.0145,
0.0577,0.0145,
0.0445,0.0145,
0.02865,0.0145,
0.0271,0.005842,
0.02155,0.005842,
0.0201,0.005842,
0.0186,0.005842,
0.02035,0.00325,
0.0207,0.00325,
0.02965,0.00325,
0.049,0.00325,
0.02545,0.00325,
0.0223,0.0049,
0.01805,0.0049,
0.0185,0.0049,
0.01705,0.0049,
0.0171,0.0038,
0.0188,0.0038,
0.02955,0.0038,
0.03385,0.0038,
0.066,0.00415,
0.0543,0.00415,
0.0542,0.00415,
0.0458,0.00415,
0.05905,0.0034,
0.03865,0.0034,
0.06055,0.0034,
0.06375,0.0034,
0.2074,0.006,
0.0967,0.006,
0.18,0.006,
0.18475,0.006,
0.0794,0.004,
0.0531,0.004,
0.25475,0.004,
0.1389,0.004,
0.1423,0.01545,
0.1236,0.01545,
0.14095,0.01545,
0.04995,0.01415,
0.0685,0.01415,
0.0604,0.01415,
0.02535,0.01415,
0.06045,0.00825,
0.0821,0.00825,
0.04495,0.00825,
0.0921,0.00825,
0.1132,0.00825,
0.0402,0.0184,
0.1034,0.0184,
0.0435,0.0184,
0.05465,0.0101,
0.07175,0.0101,
0.06935,0.0101,
0.04365,0.0101,
0.04555,0.0104,
0.0567,0.0104,
0.0035,0.0104,
0.0044,0.0104,
0.00555,0.0121,
0.01975,0.0121,
0.0573,0.0121,
0.0638,0.0121,
0.064421,0.0062,
0.0891,0.0062,
0.01825,0.0062,
0.01035,0.0062,
0.0148,0.0062,
0.018,0.0046,
0.03985,0.0046,
0.0822,0.0046,
0.05175,0.0046,
0.0313,0.00705,
0.027,0.00705,
0.0178,0.00705,
0.02435,0.00705,
0.0248,0.00615,
0.02115,0.00615,
0.01395,0.00615,
0.00785,0.00615,
0.01505,0.0063,
0.00935,0.0063,
0.0138,0.0063,
0.0156,0.0063,
0.0347,0.01075,
0.072158,0.01075,
0.0236,0.01075,
0.01915,0.01075,
0.0115,0.0143,
0.05675,0.0143,
0.0293,0.0143,
0.01525,0.0135,
0.012,0.0135,
0.0153,0.0135,
0.02905,0.0135,
0.02385,0.0135,
0.0136,0.00565,
0.0205,0.00565,
0.0155,0.00565,
0.05215,0.00575,
0.0236,0.00575,
0.0335,0.00575,
0.06385,0.00575,
0.03655,0.007,
0.0072,0.007,
0.0146,0.007,
0.0214,0.007,
0.01835,0.007,
0.0156,0.0394,
0.01635,0.0394,
0.04645,0.0394,
0.0166,0.03105,
0.03835,0.03105,
0.03325,0.03105,
0.0401,0.03105,
0.0702,0.01415,
0.03045,0.01415,
0.0374,0.01415,
0.07025,0.01415,
0.0508,0.01415,
0.0855,0.012421,
0.09175,0.012421,
0.0627,0.012421,
0.07975,0.012421,
0.08005,0.012421,
0.12095,0.012421,
0.1188,0.012421,
0.08965,0.012421,
0.0874,0.012421,
0.05375,0.020792,
0.04865,0.020792,
0.0373,0.020792,
0.03325,0.020792,
0.0255,0.020792,
0.0194,0.020792,
0.01875,0.020792,
0.0191,0.020792,
0.02105,0.020792,
0.02,0.020792,
0.0253,0.020792,
0.0206,0.020792,
0.015,0.020792,
0.0221,0.020792,
0.04415,0.020792,
0.01905,0.06455,
0.0215,0.06455,
0.0209,0.06455,
0.02525,0.06455,
0.026105,0.06455,
0.0177,0.06455,
0.01705,0.06455,
0.01485,0.06455,
0.01465,0.06455,
0.0164,0.06455,
0.01955,0.06455,
0.01665,0.06455,
0.01515,0.06455,
0.01575,0.06455,
0.0159,0.06455,
0.02975,0.06455,
0.0248,0.05945,
0.0228,0.05945,
0.0247,0.05945,
0.0277,0.05945,
0.02415,0.05945,
0.0229,0.05945,
0.02305,0.05945,
0.03105,0.05945,
0.0331,0.05945,
0.03085,0.05945,
0.04095,0.05945,
0.03185,0.09495,
0.0231,0.09495,
0.02315,0.09495,
0.02135,0.09495,
0.0286,0.03985,
0.0279,0.03985,
0.02705,0.03985,
0.0184,0.0391,
0.1685,0.0391,
0.189,0.0391,
0.04265,0.0391,
0.0148,0.0391,
0.0148,0.01085,
0.01435,0.01085,
0.0123,0.01085,
0.01035,0.01085,
0.011,0.00275,
0.0111,0.00275,
0.01415,0.00275,
0.012,0.00275,
0.0132,0.01135,
0.0231,0.01135,
0.05135,0.01135,
0.02405,0.01675,
0.0161,0.01675,
0.009046,0.01675,
0.009688,0.01675,
0.009001,0.0224,
0.012778,0.0224,
0.011132,0.0224,
0.00916,0.0224,
0.012808,0.0224,
0.01116,0.04325,
0.026033,0.04325,
0.087747,0.04325,
0.013072,0.0109,
0.018231,0.0109,
0.009541,0.0109,
0.010483,0.0109,
0.006059,0.05275,
0.007249,0.05275,
0.013493,0.05275,
0.006436,0.05275,
0.011124,0.05275,
0.026395,0.0148,
0.016302,0.0148,
0.009185,0.0148,
0.008744,0.0148,
0.013023,0.01235,
0.011543,0.01235,
0.011611,0.01235,
0.007735,0.01235,
0.008213,0.0074,
0.010747,0.007186,
0.012317,0.007186,
0.021158,0.007186,
0.024501,0.005,
0.012772,0.005,
0.009356,0.005,
0.00598,0.005,
0.018216,0.006857,
0.014178,0.006854,
0.008613,0.006854,
0.008645,0.006854,
0.005525,0.005591,
0.004364,0.005591,
0.004329,0.005591,
0.009413,0.005789,
0.006877,0.005789,
0.005151,0.005789,
0.014194,0.005789,
0.023184,0.005789,
0.010522,0.0065,
0.006207,0.0065,
0.010914,0.0065,
0.006048,0.0045,
0.005774,0.0045,
0.008393,0.0045,
0.006772,0.0045,
0.008251,0.0045,
0.010612,0.00825,
0.011248,0.00825,
0.011323,0.00825,
0.018179,0.01495,
0.008718,0.01495,
0.008718,0.01495,
0.008621,0.01495,
0.007759,0.0082,
0.009961,0.0082,
0.028513,0.0082,
0.07231,0.0082,
0.065015,0.0094,
0.054407,0.0094,
0.052092,0.0094,
0.056326,0.0094,
0.047709,0.0094,
0.189824,0.01475,
0.064227,0.01475,
0.040155,0.01475,
0.036962,0.01475,
0.037883,0.00875,
0.047576,0.00875,
0.113734,0.00875,
0.055386,0.00875,
0.056472,0.015,
0.010456,0.015,
0.008893,0.015,
0.015831,0.015,
0.02758,0.00375,
0.029674,0.00375,
0.005182,0.00375,
0.004494,0.00375,
0.012914,0.0042,
0.021704,0.0042,
0.02789,0.0042,
0.02369,0.0042,
0.026812,0.00455,
0.123773,0.00455,
0.225717,0.00455,
0.13237,0.0059,
0.073217,0.0059,
0.056582,0.0059,
0.056173,0.0059,
0.057142,0.0064,
0.050288,0.0064,
0.037766,0.0064,
0.018757,0.0064,
0.026154,0.0064,
0.020658,0.00505,
0.017276,0.00505,
0.059923,0.00505,
0.04191,0.0024,
0.026722,0.0024,
0.022351,0.0024,
0.016507,0.0024,
0.015611,0.00815,
0.00935,0.00815,
0.008971,0.00815,
0.006935,0.00815,
0.00622,0.0042,
0.007774,0.0042,
0.007944,0.0042,
0.009078,0.0042,
0.009623,0.0042,
0.011775,0.0044,
0.011901,0.0044,
0.017284,0.0044,
0.009108,0.0042,
0.011393,0.0042,
0.00995,0.0042,
0.010425,0.0042,
0.015324,0.0023,
0.023807,0.0023,
0.026495,0.0023,
0.054949,0.0023,
0.04836,0.0023,
0.054325,0.0032,
0.038824,0.0032,
0.017207,0.0032,
0.022279,0.0032,
0.021067,0.00335,
0.018763,0.00335,
0.012872,0.00335,
0.013164,0.00335,
0.007962,0.0035,
0.011589,0.0035,
0.010738,0.0035,
0.005504,0.0035,
0.006007,0.00335,
0.00621,0.00335,
0.006047,0.00335,
0.006134,0.00335,
0.008765,0.0041,
0.006153,0.0041,
0.009108,0.0041,
0.008499,0.0041,
0.010969,0.0044,
0.009162,0.0044,
0.007408,0.0044,
0.00891,0.003474,
0.007849,0.003474,
0.00667,0.003474,
0.016236,0.003474,
0.01114,0.00335,
0.009752,0.00335,
0.012249,0.00335,
0.008631,0.00335,
0.006643,0.00335,
0.006243,0.0036,
0.007814,0.0036,
0.008857,0.0036,
0.011787,0.00425,
0.014501,0.00425,
0.009238,0.00425,
0.017867,0.00425,
0.014806,0.00455,
0.024735,0.00455,
0.026817,0.00455,
0.041895,0.00455,
0.045879,0.0039,
0.08186,0.0039,
0.115274,0.0039,
0.112331,0.0039,
0.055111,0.0039,
0.019473,0.0039,
0.023871,0.0039,
0.024726,0.0039,
0.028916,0.00555,
0.02544,0.00555,
0.024949,0.00555,
0.029357,0.00555,
0.005363,0.00555,
0.007864,0.0066,
0.031518,0.0066,
0.010946,0.0066,
0.008591,0.0066,
0.007235,0.01045,
0.00943,0.01045,
0.006838,0.01045,
0.0238,0.01045,
0.01455,0.00785,
0.0153,0.00785,
0.01565,0.00785,
0.02315,0.0069,
0.0242,0.0069,
0.03165,0.0069,
0.0468,0.0069,
0.0962,0.0069,
0.07275,0.01195,
0.06435,0.01195,
0.0909,0.01195,
0.0893,0.019538,
0.06815,0.019806,
0.05985,0.019957,
0.0646,0.020054,
0.0726,0.020054,
0.05145,0.021881,
0.04735,0.021915,
0.0583,0.021942,
0.0583,0.021942,
0.0583,0.041771,
0.0583,0.041771,
0.0425,0.041771,
0.0425,0.041771,
0.0425,0.0566,
0.0425,0.0566,
0.05145,0.0566,
0.05145,0.0878,
0.05145,0.0878,
0.05145,0.0878,
0.05145,0.0878,
0.0545,0.0481,
0.0545,0.0481,
0.0545,0.0481,
0.0545,0.0481,
0.07385,0.0946,
0.07385,0.0946,
0.07385,0.0946,
0.07385,0.0946,
0.07385,0.0946,
0.05895,0.0949,
0.05895,0.0949,
0.05895,0.0949,
0.06705,0.0949,
0.06705,0.0692,
0.06705,0.067857,
0.06705,0.066636,
0.06025,0.065522,
0.06025,0.056134,
0.06025,0.05569,
0.06025,0.055411,
0.0434,0.05522,
0.0434,0.069021,
0.0434,0.069021,
0.0434,0.069021,
0.04265,0.0436,
0.04265,0.0436,
0.04265,0.0436,
0.02755,0.0436,
0.02755,0.05925,
0.02755,0.060273,
0.02755,0.060273,
0.02755,0.060273,
0.03215,0.017091,
0.03215,0.017091,
0.03215,0.017091,
0.03215,0.017091,
0.03235,0.01694,
0.03235,0.01694,
0.03235,0.017418,
0.0296,0.017418,
0.0296,0.008652,
0.0296,0.008652,
0.0296,0.008652,
0.03465,0.008652,
0.03465,0.008652,
0.03465,0.0128,
0.03465,0.0128,
0.0415,0.0128,
0.0415,0.0128,
0.0415,0.009421,
0.0415,0.009421,
0.0415,0.009421,
0.03705,0.009421,
0.03705,0.00985,
0.03705,0.00985,
0.03705,0.00985,
0.03615,0.01625,
0.03615,0.01625,
0.03615,0.01625,
0.03615,0.01625,
0.028947,0.01625,
0.028947,0.00985,
0.028947,0.00985,
0.0599,0.00985,
0.0599,0.0115,
0.0599,0.0115,
0.0599,0.0115,
0.0599,0.0115,
0.11305,0.0115,
0.11305,0.0125,
0.11305,0.0125,
0.11305,0.0125,
0.06115,0.00965,
0.06115,0.00965,
0.06115,0.00965,
0.06115,0.00965,
0.05835,0.00965,
0.05835,0.0175,
0.05835,0.0175,
0.05835,0.0175,
0.0295,0.01225,
0.0295,0.01225,
0.0295,0.01225,
0.0147,0.01225,
0.0147,0.01225,
0.0147,0.0211,
0.0147,0.0211,
0.0147,0.0211,
0.01275,0.0251,
0.01275,0.0251,
0.01275,0.0251,
0.0346,0.0251,
0.0346,0.0251,
0.0346,0.0129,
0.0346,0.0129,
0.05315,0.0129,
0.05315,0.04255,
0.05315,0.04255,
0.05315,0.04255,
0.05315,0.04255,
0.01655,0.04255,
0.01655,0.02335,
0.01655,0.02335,
0.0154,0.02335,
0.0154,0.02335,
0.0154,0.02385,
0.0154,0.02385,
0.03525,0.02385,
0.03525,0.02385,
0.03525,0.04715,
0.03525,0.04715,
0.10715,0.04715,
0.10715,0.04715,
0.10715,0.03825,
0.10715,0.03825,
0.10715,0.03825,
0.0404,0.03825,
0.0404,0.0314,
0.0404,0.0314,
0.0404,0.0314,
0.01755,0.0314,
0.01755,0.07825,
0.01755,0.07825,
0.01755,0.07825,
0.02215,0.07825,
0.02215,0.04635,
0.02215,0.04635,
0.02215,0.04635,
0.0214,0.0256,
0.0214,0.0256,
0.0214,0.0256,
0.0214,0.0256,
0.2769,0.0256,
0.2769,0.0215,
0.2769,0.0215,
0.2769,0.0215,
0.24995,0.0138,
0.24995,0.0138,
0.24995,0.0138,
0.24995,0.0138,
0.0977,0.0138,
0.0977,0.0119,
0.0977,0.0119,
0.0977,0.0119,
0.1735,0.0119,
0.1735,0.0109,
0.1735,0.0109,
0.29615,0.0109,
0.29615,0.0109,
0.29615,0.00785,
0.29615,0.00785,
0.29615,0.00785,
0.0791,0.00785,
0.0791,0.00935,
0.0791,0.00935,
0.0791,0.00935,
0.0331,0.02995,
0.0331,0.02995,
0.0331,0.02995,
0.0258,0.02995,
0.0258,0.02995,
0.0258,0.0234,
0.0258,0.0234,
0.0369,0.0234,
0.0369,0.0234,
0.0369,0.0183,
0.0369,0.0183,
0.0345,0.0183,
0.0345,0.0183,
0.0345,0.009158,
0.0345,0.009158,
0.0345,0.009158,
0.22245,0.009158,
0.22245,0.00595,
0.22245,0.00595,
0.22245,0.00595,
0.145474,0.0069,
0.145474,0.0069,
0.145474,0.0069,
0.145474,0.0069,
0.1999,0.0069,
0.1999,0.02825,
0.1999,0.02825,
0.1999,0.02825,
0.2149,0.02825,
0.2149,0.02245,
0.2149,0.02245,
0.2149,0.02245,
0.18515,0.01495,
0.18515,0.01495,
0.18515,0.01495,
0.18515,0.01495,
0.16945,0.00465,
0.16945,0.00465,
0.16945,0.00465,
0.16945,0.00465,
0.1218,0.00375,
0.1218,0.00375,
0.1218,0.00375,
0.15105,0.00375,
0.15105,0.00375,
0.15105,0.003,
0.15105,0.003,
0.15105,0.003,
0.1605,0.00485,
0.1605,0.00485,
0.1605,0.00485,
0.1605,0.00485,
0.1433,0.0073,
0.1433,0.0073,
0.1433,0.0073,
0.1433,0.0073,
0.12215,0.0071,
0.12215,0.0071,
0.12215,0.0071,
0.1486,0.0071,
0.1486,0.0076,
0.1486,0.0076,
0.1486,0.0076,
0.1853,0.0076,
0.1853,0.0076,
0.1853,0.005,
0.1853,0.005,
0.11085,0.005,
0.11085,0.005,
0.11085,0.00515,
0.11085,0.00515,
0.11085,0.00515,
0.145,0.00515,
0.145,0.00435,
0.145,0.00435,
0.145,0.00435,
0.11465,0.00435,
0.11465,0.0061,
0.11465,0.0061,
0.11465,0.0061,
0.09965,0.0061,
0.09965,0.01965,
0.09965,0.01965,
0.09965,0.01965,
0.09485,0.01965,
0.09485,0.01445,
0.09485,0.01445,
0.09485,0.01445,
0.10205,0.00815,
0.10205,0.00815,
0.10205,0.00815,
0.10205,0.00815,
0.08825,0.00815,
0.08825,0.0104,
0.08825,0.0104,
0.0816,0.0104,
0.0816,0.03675,
0.0816,0.03675,
0.0816,0.03675,
0.1469,0.03675,
0.1469,0.0369,
0.1469,0.0369,
0.1469,0.0369,
0.174,0.0369,
0.174,0.0369,
0.174,0.0291,
0.174,0.0291,
0.174,0.0291,
0.098,0.02805,
0.098,0.02805,
0.098,0.02805,
0.15695,0.02805,
0.15695,0.02265,
0.15695,0.02265,
0.15695,0.02265,
0.1822,0.02265,
0.1822,0.0187,
0.1822,0.0187,
0.1822,0.0187,
0.1532,0.0187,
0.1532,0.03425,
0.1532,0.03425,
0.1532,0.03425,
0.22735,0.03425,
0.22735,0.03425,
0.22735,0.02585,
0.22735,0.02585,
0.22735,0.02585,
0.09045,0.02585,
0.09045,0.025,
0.09045,0.025,
0.09045,0.025,
0.1065,0.025,
0.1065,0.0309,
0.1065,0.0309,
0.1065,0.0309,
0.0666,0.0309,
0.0666,0.0239,
0.0666,0.0239,
0.051842,0.0239,
0.051842,0.0239,
0.051842,0.0285,
0.051842,0.0285,
0.06285,0.0285,
0.06285,0.0285,
0.06285,0.03315,
0.06285,0.03315,
0.06285,0.03315,
0.0986,0.03315,
0.0986,0.02595,
0.0986,0.02595,
0.0986,0.02595,
0.04245,0.0264,
0.04245,0.0264,
0.04245,0.0264,
0.04245,0.0264,
0.0576,0.0264,
0.0576,0.02755,
0.0576,0.02755,
0.0576,0.02755,
0.10095,0.0286,
0.10095,0.0286,
0.10095,0.0286,
0.0821,0.0286,
0.0821,0.02665,
0.0821,0.02665,
0.0821,0.02665,
0.05525,0.02665,
0.05525,0.03485,
0.05525,0.03485,
0.05525,0.03485,
0.0389,0.03485,
0.0389,0.02985,
0.0389,0.02985,
0.0389,0.02985,
0.03045,0.02985,
0.03045,0.0391,
0.03045,0.0391,
0.03045,0.0391,
0.04635,0.0391,
0.04635,0.0391,
0.04635,0.0434,
0.04635,0.0434,
0.04635,0.0434,
0.05855,0.0434,
0.05855,0.0551,
0.05855,0.0551,
0.05855,0.0551,
0.0669,0.0551,
0.0669,0.0387,
0.0669,0.038619,
0.0669,0.038545,
0.02315,0.038545,
0.02315,0.070939,
0.02315,0.070939,
0.0189,0.070939,
0.0189,0.07908,
0.0189,0.083235,
0.0189,0.085651,
0.0189,0.087231,
0.01495,0.087231,
0.01495,0.067132,
0.01495,0.067132,
0.01495,0.067132,
0.02675,0.06145,
0.02675,0.06145,
0.02675,0.06145,
0.02675,0.06145,
0.0146,0.06145,
0.0146,0.0749,
0.0146,0.0749,
0.00835,0.0749,
0.00835,0.1186,
0.00835,0.1186,
0.00835,0.1186,
0.0092,0.1186,
0.0092,0.0849,
0.0092,0.0849,
0.0092,0.0849,
0.0092,0.0849,
0.01375,0.08205,
0.01375,0.08205,
0.01375,0.08205,
0.01375,0.08205,
0.0225,0.08205,
0.0225,0.08205,
0.0225,0.087,
0.03075,0.087,
0.03075,0.087,
0.03075,0.0267,
0.03075,0.0267,
0.04325,0.0267,
0.04325,0.0267,
0.04325,0.04825,
0.04325,0.04825,
0.0326,0.04825,
0.0326,0.04825,
0.0326,0.0999,
0.0326,0.0999,
0.0326,0.0999,
0.03005,0.0884,
0.03005,0.0884,
0.03005,0.0884,
0.03005,0.0884,
0.03025,0.0884,
0.03025,0.0741,
0.03025,0.0741,
0.03025,0.0741,
0.03185,0.0741,
0.03185,0.065316,
0.03185,0.065316,
0.03185,0.065316,
0.03325,0.05985,
0.03325,0.05985,
0.03325,0.05985,
0.057684,0.05985,
0.057684,0.05985,
0.057684,0.04085,
0.057684,0.04085,
0.057684,0.04085,
0.0638,0.03975,
0.0638,0.03975,
0.0638,0.03975,
0.0638,0.03975,
0.105,0.03975,
0.105,0.0587,
0.105,0.0587,
0.13,0.0587,
0.13,0.0583,
0.13,0.0583,
0.13,0.0583,
0.13,0.0583,
0.0854,0.0478,
0.0854,0.0478,
0.0854,0.0478,
0.0854,0.0478,
0.0759,0.0286,
0.0759,0.0286,
0.0759,0.0286,
0.0544,0.0286,
0.0544,0.0311,
0.0544,0.0311,
0.0544,0.0311,
0.04305,0.0311,
0.04305,0.03985,
0.04305,0.03985,
0.04305,0.03985,
0.04705,0.03985,
0.04705,0.03985,
0.04705,0.0331,
0.04705,0.0331,
0.04915,0.0331,
0.04915,0.0331,
0.04915,0.06545,
0.04915,0.06545,
0.05395,0.06545,
0.05395,0.06545,
0.05395,0.1155,
0.05395,0.1155,
0.05395,0.1155,
0.0434,0.1155,
0.0434,0.04115,
0.0434,0.04115,
0.0434,0.04115,
0.0308,0.04115,
0.0308,0.00515,
0.0308,0.00515,
0.0308,0.00515,
0.0273,0.00515,
0.0273,0.00465,
0.0273,0.00465,
0.0273,0.00465,
0.02405,0.0025,
0.02405,0.0025,
0.02405,0.0025,
0.02285,0.0025,
0.02285,0.0014,
0.02285,0.0014,
0.02285,0.0014,
0.02285,0.0014,
0.0228,0.0014,
0.0228,0.00275,
0.0228,0.00275,
0.0228,0.00275,
0.02055,0.0029,
0.02055,0.0029,
0.02055,0.0029,
0.02395,0.0029,
0.02395,0.0013,
0.02395,0.0013,
0.02395,0.0013,
0.02395,0.0013,
0.02205,0.0093,
0.02205,0.0093,
0.02205,0.0093,
0.02205,0.0093,
0.0252,0.00795,
0.0252,0.00795,
0.0252,0.00795,
0.0281,0.00795,
0.0281,0.00365,
0.0281,0.00365,
0.0281,0.00365,
0.0281,0.00365,
0.0316,0.00365,
0.0316,0.00195,
0.0316,0.00195,
0.0316,0.00195,
0.03405,0.00195,
0.03405,0.0092,
0.03405,0.0092,
0.02905,0.0092,
0.02905,0.0092,
0.02905,0.00895,
0.02905,0.00895,
0.02745,0.00895,
0.02745,0.00895,
0.02745,0.01495,
0.02745,0.01495,
0.02745,0.01495,
0.024,0.01495,
0.024,0.00475,
0.024,0.00475,
0.024,0.00475,
0.0224,0.00475,
0.0224,0.003211,
0.0224,0.003211,
0.0224,0.003211,
0.0216,0.01165,
0.0216,0.01165,
0.0216,0.01165,
0.0216,0.01165,
0.0231,0.01165,
0.0231,0.03105,
0.0231,0.03105,
0.0231,0.03105,
