Concentration,Forecast
0.029643,0.0418091642983276
0.009698,0.039073545372596975
0.029895,0.038929023354293026
0.051807,0.03799151186049853
0.0383,0.0417362100588457
0.08716,0.04109995665985292
0.021922,0.0414326411962776
0.121122,0.04616251872634319
0.071391,0.04012573696954084
0.012473,0.03942874338925996
0.024147,0.04264962354593351
0.040935,0.04028227498023005
0.01559,0.04058241070211665
0.038983,0.043596576176602134
0.088619,0.04250576174699138
0.031749,0.038576202127332614
0.036556,0.039802097438373193
0.024132,0.042721455412500296
0.016427,0.03906549069638269
0.025351,0.0392747142121457
0.002093,0.03819340694134526
0.017461,0.037872078177944
0.001639,0.03879486677996975
0.044968,0.037330434213501046
0.019659,0.03938213190231497
0.054278,0.04447552621300256
0.054449,0.03779641703907862
0.039386,0.039846728267232706
0.017314,0.0404164975764895
0.01883,0.04022701461964512
0.054282,0.03904436367680422
0.03199,0.04044990467619795
0.002457,0.03910959334975274
0.028746,0.041401544864335546
0.009113,0.042040175053030905
0.049721,0.04035905849201054
0.022287,0.03969342533141645
0.0298,0.0393132710228764
0.059165,0.0426668552712772
0.037836,0.039766181505089794
0.058101,0.03731630551915795
0.001127,0.03979206210407342
0.017302,0.03956851182815876
0.034548,0.03874561441557745
0.043595,0.039519919683128284
0.081946,0.037342318162013936
0.06061,0.03863443347504577
0.047197,0.04006235591080544
0.00372,0.03902059577977844
0.029162,0.03926943245725108
0.069728,0.04028478381380499
0.015117,0.0398169523740143
0.05196,0.03924038280533069
0.062049,0.0400517924010162
0.067158,0.04052048212597727
0.002486,0.04117462746967557
0.055272,0.03965381216970682
0.100425,0.03757702614514347
0.04259,0.04064394314663894
0.039764,0.03996827465174507
0.032073,0.04251170372124782
0.012379,0.038848542614086295
0.027091,0.0382596929652727
0.02837,0.03976849227285619
0.033909,0.038555405217435064
0.061282,0.04069781704656403
0.035731,0.0415487077600868
0.010553,0.042078005622463596
0.051345,0.040977485968233994
0.005276,0.038229917072054295
0.036721,0.040640245918212706
0.000529,0.03894064321506118
0.039825,0.03855672565615872
0.049861,0.03762277934691809
0.09613,0.03944108949132613
0.053355,0.038206413262773256
0.02343,0.03959194961550362
0.033436,0.040247415397925576
0.031635,0.04112280024977214
0.007464,0.03941699148461944
0.031977,0.039357637763991184
0.008322,0.038331194722158575
0.024758,0.039704450994758965
0.072123,0.04891622766258787
0.028088,0.03897523870962092
0.022387,0.03942253732725879
0.026825,0.03890578363275671
0.071043,0.03908556136498223
0.030034,0.03918716912476742
0.039441,0.040257186644480615
0.024966,0.04052536774925479
0.019201,0.03871583852235905
0.027682,0.04140900534312419
0.032055,0.037437983947542684
0.056512,0.03731630551915795
4.5e-05,0.037824542383892455
0.030778,0.041626085469292945
0.037286,0.03895721472104304
0.000135,0.050938479567864306
0.021161,0.03801494964784339
0.070606,0.04369105356727959
0.013638,0.039101208563857535
0.029884,0.038370609818059655
0.028024,0.042259631968902235
0.054612,0.03834195629775636
0.064641,0.0400044546727732
0.081343,0.04183154573469354
0.060051,0.0407132001576946
0.040314,0.03969349135335263
0.027487,0.03874231331876832
0.046614,0.03874502021815181
0.050732,0.0389966958388803
0.059246,0.04129485341546428
0.047431,0.0410805462106152
0.055921,0.03821915549645652
0.038927,0.04055725634443104
0.059155,0.03838460646853039
0.024832,0.040332847783346004
0.032834,0.04088611160855712
0.024676,0.03975502379787492
0.047161,0.038372590476145135
0.003178,0.03992489823967303
0.030953,0.038876535915027766
0.021271,0.03745448943158836
0.027761,0.038720856189508934
0.001611,0.04092915791094825
0.025806,0.039341924543179696
0.000338,0.03950090536550766
0.044433,0.03874442602072616
0.032183,0.03853447626366514
0.031385,0.041133627847306106
0.030859,0.04073102608046393
0.090446,0.039707488003823364
0.039668,0.0398539906802128
0.050086,0.0384311519335392
0.032812,0.03852576136808902
0.035233,0.03937084215122772
0.055565,0.03819261467811107
0.015432,0.03947159162584254
0.017961,0.038021089687908384
0.001507,0.046206291270032326
0.02766,0.0389795301354728
0.081889,0.041970059756804866
0.044569,0.04103591538175569
0.090649,0.03917898240468077
0.021497,0.04006143160369888
0.036764,0.03751688016128102
0.023686,0.03863251883889647
0.09613,0.039515628257276406
0.049329,0.03939064873208254
0.002274,0.03800266956771341
0.030746,0.03893615372340076
0.04432,0.039938828868207585
0.027908,0.03842507791541039
0.066225,0.042747864186973385
0.038983,0.044114386222083135
0.048439,0.03781708190510381
0.023698,0.039192979055151504
0.01285,0.038515726033789256
0.043279,0.0397180515136126
0.0,0.03992298360352373
0.072126,0.04180890021058287
0.024643,0.04247618391958153
0.031841,0.0404164975764895
0.047569,0.038852107798640165
0.012075,0.03967744802286023
0.016997,0.04025626233737406
0.018453,0.042333840625171607
0.054704,0.0418996803728341
0.045957,0.03863687628668453
0.05675,0.04221486909617036
0.012512,0.0398593384570436
0.019472,0.03878918889345804
0.060889,0.039370181931865894
0.04113,0.03830775693481372
0.013089,0.03760805645514934
0.063436,0.03856068697232968
0.014926,0.038318254422666766
0.030772,0.039352157943288016
0.029162,0.03926943245725108
0.008576,0.03917059761878556
0.024643,0.04247618391958153
0.041786,0.042485360968710924
0.033906,0.04051104098910314
0.024427,0.04028300122152806
0.068719,0.04025850708320427
0.0,0.0408991839519213
0.021213,0.03741698897183658
0.033172,0.041283695708249406
0.019364,0.0406333796368497
0.031911,0.041677318491770726
0.029818,0.04060485816041877
0.018716,0.03988984059156001
0.063918,0.04079638779728482
0.024046,0.03848297915344263
0.087626,0.038801997149077484
0.037592,0.03909539863347346
0.027035,0.037939090443169454
0.034548,0.03899141408398568
0.046957,0.039123986131840566
0.060541,0.03766463725445793
